Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
0.594635009765625;22.3521249435663;0.000100799560546875;0.594696044921875;1;744;0.00114686381630599;-0.00311229688301683;100 µA
0.595703125;22.3734869435124;0.00010076904296875;0.59576416015625;1;745;0.00114686381630599;-0.00311229688301683;100 µA
0.596771240234375;22.3948489434584;0.00010076904296875;0.596832275390625;1;746;0.00114686381630599;-0.00311229688301683;100 µA
0.59783935546875;22.4162109434045;0.000100738525390625;0.597900390625;1;747;0.00114686381630599;-0.00311229688301683;100 µA
0.598907470703125;22.4375729433506;0.000100738525390625;0.59893798828125;1;748;0.00114686381630599;-0.00311229688301683;100 µA
0.5999755859375;22.4589349432966;0.0001007080078125;0.600067138671875;1;749;0.00114686381630599;-0.00311229688301683;100 µA
0.598907470703125;22.4802969432427;9.954833984375E-05;0.598907470703125;1;750;0.00114686381630599;-0.00311229688301683;100 µA
0.59783935546875;22.5016589431888;9.869384765625E-05;0.5977783203125;1;751;0.00114686381630599;-0.00311229688301683;100 µA
0.596771240234375;22.5230209431348;9.7869873046875E-05;0.5968017578125;1;752;0.00114686381630599;-0.00311229688301683;100 µA
0.595703125;22.5443829430809;9.7137451171875E-05;0.595733642578125;1;753;0.00114686381630599;-0.00311229688301683;100 µA
0.594635009765625;22.565744943027;9.6466064453125E-05;0.59466552734375;1;754;0.00114686381630599;-0.00311229688301683;100 µA
0.59356689453125;22.587106942973;9.58251953125E-05;0.5936279296875;1;755;0.00114686381630599;-0.00311229688301683;100 µA
0.592498779296875;22.6084689429191;9.515380859375E-05;0.592559814453125;1;756;0.00114686381630599;-0.00311229688301683;100 µA
0.5914306640625;22.6298309428652;9.454345703125E-05;0.5914306640625;1;757;0.00114686381630599;-0.00311229688301683;100 µA
0.590362548828125;22.6511929428112;9.3994140625E-05;0.59039306640625;1;758;0.00114686381630599;-0.00311229688301683;100 µA
0.58929443359375;22.6725549427573;9.344482421875E-05;0.589324951171875;1;759;0.00114686381630599;-0.00311229688301683;100 µA
0.588226318359375;22.6939169427034;9.283447265625E-05;0.5882568359375;1;760;0.00114686381630599;-0.00311229688301683;100 µA
0.587158203125;22.7152789426494;9.228515625E-05;0.58721923828125;1;761;0.00114686381630599;-0.00311229688301683;100 µA
0.586090087890625;22.7366409425955;9.1705322265625E-05;0.58612060546875;1;762;0.00114686381630599;-0.00311229688301683;100 µA
0.58502197265625;22.7580029425416;9.11865234375E-05;0.5850830078125;1;763;0.00114686381630599;-0.00311229688301683;100 µA
0.583953857421875;22.7793649424876;9.06982421875E-05;0.58404541015625;1;764;0.00114686381630599;-0.00311229688301683;100 µA
0.5828857421875;22.8007269424337;9.014892578125E-05;0.58294677734375;1;765;0.00114686381630599;-0.00311229688301683;100 µA
0.581817626953125;22.8220889423798;8.966064453125E-05;0.5819091796875;1;766;0.00114686381630599;-0.00311229688301683;100 µA
0.58074951171875;22.8434509423258;8.9141845703125E-05;0.580780029296875;1;767;0.00114686381630599;-0.00311229688301683;100 µA
0.579681396484375;22.8648129422719;8.8623046875E-05;0.579803466796875;1;768;0.00114686381630599;-0.00311229688301683;100 µA
0.57861328125;22.886174942218;8.8104248046875E-05;0.57867431640625;1;769;0.00114686381630599;-0.00311229688301683;100 µA
0.577545166015625;22.907536942164;8.7646484375E-05;0.57763671875;1;770;0.00114686381630599;-0.00311229688301683;100 µA
