Potential;Current
0.3591;0.00211
0.35818;0.0021
0.35712;0.00209
0.35593;0.00209
0.35522;0.00209
0.35391;0.00208
0.353;0.00207
0.35172;0.00206
0.35092;0.00206
0.34958;0.00206
0.34854;0.00205
0.34741;0.00204
0.3465;0.00203
0.34537;0.00203
0.34442;0.00202
0.34335;0.00201
0.34229;0.002
0.34079;0.002
0.34009;0.002
0.33884;0.00199
0.3381;0.00199
0.33676;0.00198
0.33575;0.00198
0.33499;0.00198
0.33368;0.00198
0.3327;0.00197
0.33124;0.00196
0.33038;0.00196
0.32919;0.00197
0.3284;0.00195
0.32742;0.00195
0.32639;0.00194
0.32498;0.00193
0.32443;0.00193
0.32312;0.00192
0.32199;0.00192
0.32129;0.00191
0.31979;0.00192
0.31836;0.00191
0.31757;0.00191
0.31671;0.0019
0.31537;0.0019
0.31439;0.00191
0.31348;0.0019
0.31219;0.00189
0.31143;0.00189
0.31027;0.00189
0.30893;0.00189
0.30814;0.00188
0.30719;0.00187
0.30594;0.00187
0.30518;0.00186
0.30368;0.00187
0.30264;0.00186
0.30145;0.00185
0.30069;0.00185
0.29965;0.00185
0.29871;0.00185
0.29749;0.00185
0.29636;0.00184
0.29523;0.00184
0.29416;0.00184
0.29294;0.00185
0.29178;0.00184
0.29111;0.00183
0.28958;0.00183
0.28867;0.00183
0.28778;0.00183
0.2868;0.00182
0.28571;0.00182
0.28458;0.00181
0.28384;0.00181
0.28259;0.00181
0.2811;0.0018
0.2804;0.0018
0.27963;0.00179
0.27798;0.0018
0.27704;0.0018
0.27606;0.00179
0.27475;0.00179
0.27371;0.00179
0.27271;0.0018
0.27188;0.0018
0.27072;0.0018
0.26965;0.0018
0.26837;0.0018
0.2674;0.00181
0.26654;0.00182
0.26575;0.00184
0.26431;0.0019
0.26328;0.002
0.26202;0.00213
0.2612;0.00222
0.26013;0.00223
0.25879;0.00222
0.25772;0.00222
0.25702;0.00221
0.25583;0.00218
0.25476;0.00216
0.2533;0.00215
0.25266;0.00216
0.25159;0.00216
0.25043;0.00214
0.24948;0.00213
0.24866;0.00211
0.2471;0.0021
0.24588;0.00208
0.245;0.00206
0.24423;0.00204
0.24277;0.00202
0.24219;0.00201
0.24057;0.00198
0.23907;0.00196
0.23892;0.00194
0.23804;0.00193
0.23642;0.00192
0.23532;0.00191
0.23447;0.00189
0.23334;0.00188
0.23227;0.00187
0.23099;0.00188
0.22992;0.00187
0.22928;0.00186
0.22763;0.00185
0.22702;0.00185
0.22577;0.00185
0.22452;0.00184
0.22369;0.00185
0.22244;0.00186
0.22165;0.00188
0.22046;0.00189
0.2193;0.00187
0.21848;0.00186
0.21738;0.00185
0.21661;0.00184
0.21533;0.00184
0.21426;0.00182
0.21323;0.00181
0.21213;0.0018
0.2113;0.0018
0.20959;0.0018
0.20914;0.00178
0.20767;0.00178
0.2067;0.00177
0.20541;0.00177
0.20465;0.00177
0.20343;0.00176
0.20233;0.00175
0.20151;0.00174
0.2002;0.00175
0.19922;0.00174
0.19797;0.00173
0.19736;0.00173
0.1958;0.00172
0.19501;0.00173
0.19351;0.00172
0.19281;0.00171
0.19144;0.00171
0.19073;0.0017
0.18942;0.00171
0.18854;0.0017
0.18765;0.0017
0.18634;0.00169
0.18515;0.00169
0.18423;0.00169
0.18326;0.00168
0.18225;0.00168
0.18091;0.00167
0.18024;0.00167
0.17871;0.00167
0.1777;0.00167
0.17667;0.00166
0.17578;0.00166
0.17435;0.00165
0.17325;0.00166
0.17252;0.00165
0.17136;0.00165
0.17029;0.00164
0.16931;0.00164
0.16815;0.00165
0.16702;0.00164
0.16626;0.00163
0.16501;0.00163
0.16397;0.00163
0.16263;0.00163
0.16183;0.00162
0.16092;0.00162
0.16013;0.00162
0.15839;0.00162
0.1575;0.00162
0.15677;0.00161
0.15543;0.00161
0.15436;0.0016
0.15317;0.00161
0.15222;0.00161
0.15112;0.0016
0.14999;0.0016
0.14899;0.00159
0.14801;0.0016
0.14685;0.0016
0.14523;0.00159
0.14502;0.00159
0.14395;0.00158
0.14258;0.00159
0.14178;0.00159
0.14056;0.00158
0.13953;0.00158
0.13803;0.00157
0.13742;0.00158
0.13617;0.00158
0.13528;0.00157
0.13416;0.00157
0.13297;0.00157
0.13199;0.00157
0.1311;0.00157
0.12976;0.00156
0.1286;0.00156
0.12802;0.00156
0.12677;0.00156
0.1257;0.00156
0.12436;0.00155
0.12369;0.00155
0.12253;0.00155
0.12125;0.00156
0.12003;0.00155
0.11923;0.00155
0.11801;0.00154
0.1174;0.00155
0.11569;0.00155
0.11505;0.00155
0.1138;0.00154
0.11273;0.00154
0.11133;0.00155
0.1106;0.00155
0.10941;0.00155
0.10861;0.00155
0.10751;0.00155
0.10641;0.00156
0.10556;0.00158
0.10428;0.00159
0.10321;0.00161
0.10178;0.00162
0.10114;0.00165
0.09979;0.00166
0.09906;0.00167
0.09766;0.00167
0.09683;0.00167
0.09552;0.00168
0.09448;0.00168
0.09341;0.00167
0.09232;0.00167
0.09128;0.00166
0.09021;0.00167
0.08926;0.00166
0.08813;0.00166
0.08743;0.00166
0.08569;0.00167
0.08508;0.00168
0.08362;0.00169
0.08286;0.00169
0.08151;0.00168
0.08084;0.00168
0.07953;0.00168
0.07892;0.00167
0.07761;0.00166
0.07657;0.00165
0.07538;0.00165
0.07455;0.00165
0.073;0.00163
0.07217;0.00162
0.07089;0.00161
0.07016;0.00161
0.06882;0.00161
0.06802;0.0016
0.06702;0.0016
0.0658;0.00159
0.06458;0.00159
0.06354;0.00159
0.06253;0.00158
0.06158;0.00158
0.06027;0.00158
0.05917;0.00158
0.05829;0.00158
0.05725;0.00158
0.0564;0.00158
0.05484;0.00158
0.05386;0.00159
0.05273;0.0016
0.052;0.00159
0.05087;0.0016
0.05024;0.0016
0.04883;0.00161
0.04805;0.00162
0.04641;0.00162
0.04602;0.00163
0.04452;0.00164
0.04366;0.00165
0.04248;0.00165
0.04131;0.00164
0.04045;0.00164
0.03892;0.00163
0.0385;0.00164
0.03703;0.00164
0.03613;0.00165
0.03501;0.00166
0.0338;0.00166
0.03304;0.00167
0.0319;0.00166
0.03083;0.00166
0.02973;0.00165
0.02874;0.00166
0.02754;0.00167
0.02638;0.00166
0.0255;0.00166
0.02448;0.00165
0.02325;0.00165
0.02271;0.00166
0.02108;0.00165
0.02003;0.00164
0.0194;0.00163
0.01761;0.00163
0.01674;0.00163
0.01598;0.00162
0.01488;0.00161
0.01358;0.0016
0.01274;0.0016
0.01172;0.0016
0.01039;0.00159
0.00938;0.00159
0.00844;0.00158
0.00715;0.00159
0.00615;0.00159
0.00528;0.00158
0.0039;0.00158
0.00276;0.00157
0.00208;0.00158
0.00101;0.00158
-2.86865e-4;0.00158
-0.00118;0.00157
-0.00211;0.00157
-0.00321;0.00158
-0.00461;0.00158
-0.00578;0.00157
-0.00674;0.00157
-0.00742;0.00157
-0.00858;0.00158
-0.00985;0.00158
-0.01109;0.00157
-0.01194;0.00157
-0.01317;0.00157
-0.01403;0.00158
-0.01509;0.00158
-0.01619;0.00157
-0.01729;0.00157
-0.01807;0.00157
-0.01961;0.00158
-0.02043;0.00158
-0.02143;0.00158
-0.02236;0.00158
-0.0236;0.00158
-0.02468;0.00159
-0.02589;0.00159
-0.02695;0.00159
-0.02818;0.00159
-0.02931;0.00159
-0.02997;0.0016
-0.03121;0.0016
-0.03236;0.0016
-0.03326;0.0016
-0.03418;0.00161
-0.03561;0.00162
-0.03642;0.00162
-0.03766;0.00163
-0.03877;0.00163
-0.03972;0.00165
-0.04089;0.00166
-0.04199;0.00166
-0.04319;0.00167
-0.04383;0.00167
-0.04514;0.00167
-0.04635;0.00168
-0.04746;0.00168
-0.04868;0.00167
-0.04971;0.00167
-0.0506;0.00168
-0.05164;0.00168
-0.05307;0.00168
-0.05374;0.00168
-0.05469;0.00167
-0.05591;0.00168
-0.05676;0.00169
-0.05847;0.00168
-0.0593;0.00169
-0.06021;0.00169
-0.06137;0.0017
-0.06262;0.00171
-0.06335;0.00171
-0.06473;0.00172
-0.06595;0.00172
-0.06671;0.00173
-0.06793;0.00173
-0.06876;0.00173
-0.06989;0.00173
-0.07077;0.00173
-0.07187;0.00174
-0.07278;0.00174
-0.07401;0.00174
-0.07495;0.00174
-0.07623;0.00174
-0.07724;0.00176
-0.07837;0.00176
-0.0795;0.00176
-0.08035;0.00176
-0.0816;0.00177
-0.08301;0.00178
-0.08383;0.00178
-0.08511;0.00179
-0.08585;0.00179
-0.0867;0.0018
-0.08783;0.00181
-0.08887;0.00182
-0.09015;0.00182
-0.09137;0.00183
-0.09235;0.00184
-0.0932;0.00185
-0.0946;0.00186
-0.09525;0.00186
-0.09637;0.00187
-0.09729;0.00187
-0.09879;0.00189
-0.10004;0.00189
-0.10117;0.00189
-0.10196;0.00189
-0.10266;0.0019
-0.10382;0.00191
-0.10486;0.00191
-0.10626;0.00191
-0.10751;0.00191
-0.10812;0.00192
-0.10968;0.00193
-0.11017;0.00193
-0.11157;0.00193
-0.11234;0.00194
-0.11362;0.00194
-0.11484;0.00196
-0.11591;0.00196
-0.117;0.00196
-0.1181;0.00196
-0.11856;0.00197
-0.12006;0.00199
-0.12125;0.00199
-0.12225;0.00199
-0.12347;0.002
-0.12427;0.00201
-0.12534;0.00202
-0.12665;0.00202
-0.12762;0.00203
-0.12857;0.00203
-0.12949;0.00205
-0.1308;0.00206
-0.13214;0.00207
-0.13278;0.00207
-0.13406;0.00208
-0.13498;0.0021
-0.13617;0.00211
-0.13763;0.00212
-0.13806;0.00213
-0.13934;0.00214
-0.14032;0.00216
-0.14145;0.00217
-0.14294;0.00218
-0.14346;0.0022
-0.14468;0.00221
-0.14554;0.00223
-0.14676;0.00225
-0.14783;0.00226
-0.14911;0.00227
-0.1499;0.00228
-0.15125;0.00231
-0.1524;0.00232
-0.15338;0.00233
-0.15417;0.00234
-0.1554;0.00235
-0.15674;0.00237
-0.15762;0.00239
-0.15826;0.0024
-0.15942;0.00241
-0.16098;0.00242
-0.16193;0.00244
-0.16302;0.00245
-0.16431;0.00246
-0.16516;0.00247
-0.16611;0.00249
-0.16678;0.00251
-0.16809;0.00252
-0.1694;0.00253
-0.17035;0.00254
-0.17126;0.00255
-0.17239;0.00257
-0.17361;0.00259
-0.1745;0.0026
-0.17563;0.00261
-0.17673;0.00262
-0.17801;0.00265
-0.17899;0.00266
-0.17981;0.00267
-0.18134;0.00268
-0.18237;0.0027
-0.18311;0.00272
-0.18408;0.00274
-0.18552;0.00275
-0.18661;0.00276
-0.1871;0.00278
-0.18854;0.00281
-0.18985;0.00282
-0.19052;0.00283
-0.19162;0.00285
-0.19299;0.00287
-0.19403;0.00289
-0.19498;0.00291
-0.19617;0.00292
-0.19727;0.00294
-0.19815;0.00296
-0.19885;0.00298
-0.20035;0.003
-0.20135;0.00301
-0.20242;0.00303
-0.20355;0.00305
-0.20493;0.00307
-0.20581;0.00309
-0.20682;0.00311
-0.20786;0.00312
-0.20895;0.00314
-0.20999;0.00317
-0.21103;0.00318
-0.21201;0.0032
-0.21335;0.00321
-0.21387;0.00323
-0.21509;0.00326
-0.21649;0.00327
-0.21783;0.00329
-0.21838;0.0033
-0.21945;0.00332
-0.2207;0.00335
-0.22198;0.00336
-0.22284;0.00337
-0.22391;0.00339
-0.22473;0.00341
-0.22638;0.00343
-0.22708;0.00344
-0.228;0.00345
-0.22913;0.00346
-0.23032;0.00349
-0.23138;0.0035
-0.23248;0.00351
-0.23352;0.00353
-0.23444;0.00354
-0.23578;0.00355
-0.23715;0.00357
-0.23785;0.00358
-0.23911;0.00359
-0.23959;0.0036
-0.24091;0.00362
-0.24243;0.00363
-0.2431;0.00364
-0.24414;0.00364
-0.24515;0.00365
-0.24631;0.00367
-0.24762;0.00368
-0.24863;0.00368
-0.24966;0.00369
-0.25067;0.00369
-0.25162;0.00371
-0.2525;0.00372
-0.25366;0.00372
-0.25519;0.00372
-0.25601;0.00373
-0.25726;0.00374
-0.2583;0.00374
-0.25934;0.00374
-0.26019;0.00375
-0.26129;0.00375
-0.2623;0.00376
-0.26373;0.00376
-0.26495;0.00376
-0.26572;0.00376
-0.26675;0.00376
-0.26791;0.00377
-0.26886;0.00377
-0.27014;0.00377
-0.27103;0.00376
-0.27206;0.00376
-0.27325;0.00377
-0.27399;0.00377
-0.27509;0.00377
-0.27652;0.00376
-0.27756;0.00376
-0.27872;0.00376
-0.27911;0.00376
-0.28033;0.00376
-0.28156;0.00375
-0.28262;0.00375
-0.28369;0.00375
-0.28476;0.00375
-0.28589;0.00374
-0.28693;0.00373
-0.28799;0.00373
-0.28928;0.00373
-0.29007;0.00372
-0.29138;0.00371
-0.29251;0.0037
-0.29346;0.0037
-0.29437;0.0037
-0.29544;0.00369
-0.29642;0.00368
-0.29758;0.00367
-0.29861;0.00367
-0.29974;0.00367
-0.3009;0.00366
-0.30215;0.00365
-0.30283;0.00364
-0.30377;0.00364
-0.30496;0.00363
-0.30603;0.00362
-0.30716;0.00361
-0.30853;0.0036
-0.30963;0.00359
-0.31024;0.00359
-0.3114;0.00358
-0.31244;0.00357
-0.31348;0.00355
-0.31451;0.00355
-0.3157;0.00354
-0.31683;0.00353
-0.31793;0.00352
-0.319;0.00351
-0.32022;0.0035
-0.32132;0.00349
-0.32214;0.00348
-0.32346;0.00347
-0.32434;0.00345
-0.32562;0.00345
-0.3262;0.00344
-0.32791;0.00342
-0.32867;0.00341
-0.32974;0.0034
-0.33084;0.00339
-0.33182;0.00338
-0.33286;0.00337
-0.33405;0.00335
-0.33499;0.00334
-0.33618;0.00333
-0.33731;0.00332
-0.33807;0.00331
-0.33945;0.00329
-0.34039;0.00328
-0.34137;0.00327
-0.34256;0.00326
-0.34338;0.00324
-0.34479;0.00323
-0.3457;0.00321
-0.34674;0.00321
-0.34778;0.00319
-0.34872;0.00318
-0.35007;0.00316
-0.35071;0.00315
-0.35205;0.00314
-0.35312;0.00312
-0.35437;0.00311
-0.35553;0.00309
-0.35608;0.00308
-0.35754;0.00307
-0.358;0.00305
-0.35974;0.00303
-0.36044;0.00302
-0.36194;0.00301
-0.36279;0.003
-0.36398;0.00298
-0.36493;0.00296
-0.36584;0.00294
-0.36667;0.00293
-0.36832;0.00292
-0.36914;0.0029
-0.37003;0.00289
-0.37115;0.00287
-0.37234;0.00286
-0.37329;0.00284
-0.37436;0.00282
-0.37576;0.00281
-0.37668;0.00279
-0.37799;0.00278
-0.3786;0.00276
-0.37982;0.00274
-0.38077;0.00272
-0.38187;0.00271
-0.38315;0.0027
-0.38412;0.00268
-0.38522;0.00266
-0.38596;0.00264
-0.3873;0.00263
-0.38828;0.00262
-0.38928;0.0026
-0.39038;0.00258
-0.39169;0.00256
-0.39267;0.00254
-0.39368;0.00253
-0.39471;0.00251
-0.39554;0.00249
-0.39667;0.00247
-0.39758;0.00246
-0.39883;0.00245
-0.40005;0.00243
-0.40121;0.00241
-0.40222;0.00239
-0.40326;0.00237
-0.40436;0.00236
-0.40512;0.00234
-0.40628;0.00232
-0.40756;0.0023
-0.40851;0.00229
-0.40948;0.00227
-0.41089;0.00225
-0.41187;0.00223
-0.41275;0.00221
-0.41379;0.0022
-0.41495;0.00218
-0.41592;0.00216
-0.41693;0.00214
-0.4183;0.00212
-0.4194;0.00211
-0.42017;0.00209
-0.4212;0.00207
-0.42236;0.00205
-0.42328;0.00203
-0.42429;0.00202
-0.42532;0.00201
-0.42657;0.00198
-0.42783;0.00196
-0.42896;0.00195
-0.42984;0.00194
-0.43094;0.00192
-0.43201;0.0019
-0.43304;0.00188
-0.4339;0.00186
-0.43512;0.00185
-0.43655;0.00183
-0.43744;0.00181
-0.43829;0.00179
-0.43927;0.00177
-0.44037;0.00176
-0.44162;0.00174
-0.44275;0.00172
-0.44382;0.0017
-0.4447;0.00169
-0.44583;0.00167
-0.44696;0.00165
-0.44797;0.00164
-0.4491;0.00162
-0.44992;0.0016
-0.45135;0.00159
-0.4523;0.00157
-0.45346;0.00155
-0.45438;0.00153
-0.45523;0.00152
-0.45651;0.00151
-0.45746;0.00149
-0.45877;0.00147
-0.45959;0.00145
-0.46094;0.00144
-0.46194;0.00143
-0.46313;0.00141
-0.46417;0.00139
-0.46515;0.00137
-0.46609;0.00137
-0.46704;0.00135
-0.46844;0.00133
-0.46915;0.00131
-0.47058;0.0013
-0.47162;0.00129
-0.47247;0.00127
-0.47357;0.00126
-0.47461;0.00124
-0.47565;0.00122
-0.47672;0.00122
-0.47775;0.0012
-0.47888;0.00118
-0.47995;0.00116
-0.48087;0.00115
-0.4823;0.00114
-0.48322;0.00113
-0.48422;0.00111
-0.4852;0.00109
-0.4863;0.00108
-0.48734;0.00107
-0.4884;0.00106
-0.48956;0.00104
-0.49097;0.00103
-0.49179;0.00102
-0.49286;0.00101
-0.49399;9.91211e-4
-0.49469;9.79309e-4
-0.49591;9.6344e-4
-0.49713;9.55811e-4
-0.49796;9.44214e-4
-0.49927;9.2926e-4
-0.50003;9.14001e-4
-0.50131;9.00574e-4
-0.50241;8.95386e-4
-0.50342;8.83484e-4
-0.50433;8.6853e-4
-0.50565;8.54492e-4
-0.50665;8.42896e-4
-0.50757;8.37097e-4
-0.50864;8.23975e-4
-0.50998;8.11462e-4
-0.51099;7.96814e-4
-0.51169;7.86133e-4
-0.51303;7.8125e-4
-0.51416;7.69348e-4
-0.51526;7.56531e-4
-0.5162;7.42493e-4
-0.5173;7.33032e-4
-0.5184;7.27844e-4
-0.51962;7.15942e-4
-0.52039;7.04346e-4
-0.52158;6.90613e-4
-0.52249;6.83289e-4
-0.52393;6.78711e-4
-0.52451;6.66504e-4
-0.52585;6.53076e-4
-0.52698;6.40869e-4
-0.52817;6.34766e-4
-0.52881;6.29272e-4
-0.52997;6.17676e-4
-0.53128;6.06384e-4
-0.53232;5.95093e-4
-0.53311;5.90515e-4
-0.53452;5.85327e-4
-0.53555;5.72205e-4
-0.53668;5.62439e-4
-0.53735;5.49622e-4
-0.53867;5.47791e-4
-0.54004;5.41687e-4
-0.54062;5.3009e-4
-0.54184;5.20325e-4
-0.54282;5.1178e-4
-0.54413;5.09949e-4
-0.54507;5.01404e-4
-0.54611;4.88892e-4
-0.54721;4.79126e-4
-0.54837;4.70795e-4
-0.54929;4.70093e-4
-0.55026;4.61395e-4
-0.55115;4.51874e-4
-0.55264;4.42383e-4
-0.55328;4.35272e-4
-0.55444;4.3457e-4
-0.55554;4.25659e-4
-0.5567;4.18243e-4
-0.55795;4.07074e-4
-0.55893;4.01611e-4
-0.55972;4.00574e-4
-0.56094;3.91693e-4
-0.56226;3.82751e-4
-0.56335;3.73199e-4
-0.56427;3.69781e-4
-0.56522;3.68805e-4
-0.56644;3.59985e-4
-0.56757;3.52081e-4
-0.56845;3.45428e-4
-0.5694;3.42682e-4
-0.57034;3.39935e-4
-0.57162;3.32275e-4
-0.57263;3.24615e-4
-0.57373;3.15735e-4
-0.57465;3.15338e-4
-0.57599;3.12531e-4
-0.57715;3.03497e-4
-0.57816;2.94861e-4
-0.57898;2.88849e-4
-0.58011;2.89734e-4
-0.58154;2.85095e-4
-0.58246;2.78564e-4
-0.5834;2.70172e-4
-0.58447;2.64923e-4
-0.5856;2.66144e-4
-0.58667;2.61261e-4
-0.58749;2.53998e-4
-0.58881;2.47955e-4
-0.59009;2.41608e-4
-0.59088;2.45239e-4
-0.59186;2.38464e-4
-0.59308;2.34558e-4
-0.59402;2.258e-4
-0.59515;2.2229e-4
-0.59619;2.2226e-4
-0.59735;2.17987e-4
-0.59839;2.1167e-4
-0.59927;2.06665e-4
-0.60052;2.03735e-4
-0.60187;2.05505e-4
-0.60281;1.98608e-4
-0.60361;1.93451e-4
-0.60489;1.85425e-4
-0.60587;1.86951e-4
-0.60687;1.88049e-4
-0.60791;1.81091e-4
-0.60919;1.75842e-4
-0.61023;1.7041e-4
-0.61115;1.70227e-4
-0.61227;1.70105e-4
-0.61346;1.6391e-4
-0.61432;1.60126e-4
-0.61548;1.54846e-4
-0.61664;1.55151e-4
-0.61771;1.5451e-4
-0.61868;1.48529e-4
-0.61972;1.44043e-4
-0.62079;1.38275e-4
-0.6217;1.41541e-4
-0.62299;1.40594e-4
-0.62393;1.3446e-4
-0.62494;1.29974e-4
-0.62625;1.2616e-4
-0.62732;1.29791e-4
-0.6283;1.27319e-4
-0.62936;1.21979e-4
-0.63034;1.17493e-4
-0.63135;1.14807e-4
-0.6326;1.17523e-4
-0.63376;1.15143e-4
-0.63455;1.11084e-4
-0.63586;1.05743e-4
-0.63681;1.02997e-4
-0.63794;1.08032e-4
-0.63904;1.03088e-4
-0.63992;9.9762e-5
-0.6412;9.42078e-5
-0.64218;9.31702e-5
-0.64313;9.60388e-5
-0.64413;9.36279e-5
-0.64523;8.87756e-5
-0.64655;8.54492e-5
-0.64764;8.38928e-5
-0.6489;8.8562e-5
-0.64975;8.28552e-5
-0.65082;7.91016e-5
-0.65179;7.47681e-5
-0.65265;7.46765e-5
-0.65417;7.76672e-5
-0.65506;7.37e-5
-0.65625;7.10144e-5
-0.65741;6.66199e-5
-0.65823;6.8512e-5
-0.65933;7.05872e-5
-0.66037;6.55518e-5
-0.66162;6.11267e-5
-0.66257;5.84717e-5
-0.66339;6.22864e-5
-0.66492;6.13708e-5
-0.6658;5.82581e-5
-0.66675;5.53894e-5
-0.66785;5.23071e-5
-0.66882;5.44128e-5
-0.67007;5.42908e-5
-0.67114;5.00488e-5
-0.67194;4.60815e-5
-0.67322;4.35791e-5
-0.67429;4.76379e-5
-0.67526;4.58984e-5
-0.67648;4.40369e-5
-0.67752;4.01611e-5
-0.67859;3.75671e-5
-0.6795;4.18701e-5
-0.68051;3.96423e-5
-0.68173;3.59497e-5
-0.68271;3.2959e-5
-0.68414;3.18909e-5
-0.685;3.6438e-5
-0.68591;3.302e-5
-0.68704;2.99683e-5
-0.68787;2.64282e-5
-0.68906;2.69775e-5
-0.69019;3.08228e-5
-0.69122;2.75574e-5
-0.69254;2.45361e-5
-0.6933;2.05078e-5
-0.6947;1.97144e-5
-0.6955;2.51465e-5
-0.69647;2.21466e-5
-0.69769;1.93481e-5
-0.69867;1.49414e-5
-0.69974;1.67297e-5
-0.70074;1.96014e-5
-0.70212;1.78802e-5
-0.70297;1.37604e-5
-0.70404;1.18347e-5
-0.70526;1.2674e-5
-0.7063;1.5036e-5
-0.70731;1.18256e-5
-0.70828;8.9386e-6
-0.70947;3.55225e-6
-0.7106;9.32007e-6
-0.71158;9.23157e-6
-0.71265;4.74548e-6
-0.71371;1.63879e-6
-0.71494;5.00488e-7
-0.71564;4.70581e-6
-0.71686;3.89709e-6
-0.71817;3.05176e-8
-0.71872;-2.18811e-6
-0.72018;-6.2439e-6
-0.72067;1.53503e-6
-0.72211;-2.8656e-6
-0.72357;-4.33044e-6
-0.72433;-7.84302e-6
-0.72559;-8.39233e-6
-0.7261;-4.63562e-6
-0.72699;-6.25916e-6
-0.72861;-9.48181e-6
-0.72931;-1.41266e-5
-0.73099;-1.33362e-5
-0.73138;-9.58252e-6
-0.7327;-1.3089e-5
-0.73361;-1.49933e-5
-0.73505;-1.7572e-5
-0.7359;-1.81732e-5
-0.73676;-1.21765e-5
-0.73825;-1.59393e-5
-0.73917;-1.92383e-5
-0.74033;-2.22137e-5
-0.74063;-2.02148e-5
-0.74173;-1.82373e-5
-0.74286;-2.11578e-5
-0.745;-2.435e-5
-0.74539;-2.78168e-5
-0.74597;-2.47437e-5
-0.7475;-2.30957e-5
-0.74814;-2.61505e-5
-0.74988;-2.87994e-5
-0.7507;-3.3136e-5
-0.75287;-2.83203e-5
-0.75409;-2.70996e-5
-0.7547;-3.21655e-5
-0.75531;-3.48206e-5
-0.75775;-3.70789e-5
-0.75806;-3.42712e-5
-0.75928;-3.25317e-5
-0.76111;-3.46985e-5
-0.7608;-4.10461e-5
-0.76263;-4.17786e-5
-0.76355;-3.78723e-5
-0.76447;-3.83301e-5
-0.76508;-3.88794e-5
-0.7666;-4.3457e-5
-0.76752;-4.67224e-5
-0.76904;-4.22363e-5
-0.76965;-4.05884e-5
-0.77057;-4.73022e-5
-0.77179;-4.96521e-5
-0.77332;-5.07507e-5
-0.77454;-4.47998e-5
-0.77545;-4.80957e-5
-0.77667;-4.9408e-5
-0.77698;-5.53589e-5
-0.7782;-5.49011e-5
-0.77942;-5.0354e-5
-0.78003;-5.34058e-5
-0.78156;-5.58167e-5
-0.78278;-5.97534e-5
-0.78339;-5.95398e-5
-0.78491;-5.58777e-5
-0.78583;-5.90515e-5
-0.78674;-6.09131e-5
-0.78796;-6.5033e-5
-0.78918;-6.24084e-5
-0.79041;-5.97229e-5
-0.79163;-6.28357e-5
-0.79254;-6.63757e-5
-0.79376;-6.67114e-5
-0.79437;-6.52161e-5
-0.79559;-6.46362e-5
-0.79681;-6.60706e-5
-0.79773;-7.14111e-5
-0.79865;-7.45239e-5
-0.79956;-7.15637e-5
-0.80078;-6.93665e-5
-0.8017;-7.16858e-5
-0.80292;-7.59583e-5
-0.80383;-7.74536e-5
-0.80505;-7.38831e-5
-0.80627;-7.58057e-5
-0.8075;-7.67212e-5
-0.80841;-7.83081e-5
-0.80933;-8.15125e-5
-0.81024;-8.13904e-5
-0.81146;-8.078e-5
-0.81177;-8.27942e-5
-0.8139;-8.25806e-5
-0.81451;-8.78906e-5
-0.81604;-8.44727e-5
-0.81696;-8.49609e-5
-0.81757;-8.74634e-5
-0.81879;-9.18884e-5
-0.82001;-9.13696e-5
-0.82092;-8.82568e-5
-0.82214;-8.77686e-5
-0.82336;-9.19189e-5
-0.82458;-9.65271e-5
-0.82581;-9.59778e-5
-0.82642;-9.17358e-5
-0.82733;-9.33533e-5
-0.82886;-9.73816e-5
-0.82977;-9.93958e-5
-0.83069;-1.00494e-4
-0.83191;-9.66797e-5
-0.83313;-9.86023e-5
-0.83344;-1.0202e-4
-0.83466;-1.0257e-4
-0.83618;-9.92126e-5
-0.83679;-9.87549e-5
-0.83801;-1.0202e-4
-0.83984;-1.04706e-4
-0.84045;-1.14685e-4
-0.84167;-1.07513e-4
-0.84259;-1.03241e-4
-0.84381;-1.06537e-4
-0.84381;-1.05377e-4
-0.84534;-1.05927e-4
-0.84656;-1.01654e-4
-0.84839;-1.02509e-4
-0.84869;-9.32617e-5
-0.84991;-9.80835e-5
-0.85114;-1.01807e-4
-0.85175;-1.02051e-4
-0.85388;-1.02966e-4
-0.85449;-1.04736e-4
-0.8551;-1.09375e-4
-0.85571;-1.14014e-4
-0.85754;-1.04279e-4
-0.85876;-1.09772e-4
-0.85968;-1.14288e-4
-0.8609;-1.16913e-4
-0.86151;-1.18866e-4
-0.86304;-1.15601e-4
-0.86365;-1.12122e-4
-0.86578;-1.17249e-4
-0.86609;-1.20758e-4
-0.86731;-1.20819e-4
-0.86823;-1.16974e-4
-0.86914;-1.19385e-4
-0.87036;-1.24268e-4
-0.87158;-1.2854e-4
-0.87219;-1.26343e-4
-0.87372;-1.23352e-4
-0.87463;-1.26678e-4
-0.87555;-1.29303e-4
-0.87646;-1.33636e-4
-0.87799;-1.31989e-4
-0.8786;-1.29242e-4
-0.87982;-1.31104e-4
-0.88135;-1.35437e-4
-0.88196;-1.37115e-4
-0.88348;-1.35254e-4
-0.88409;-1.34918e-4
-0.88531;-1.34888e-4
-0.88562;-1.39374e-4
-0.88745;-1.45325e-4
-0.88867;-1.41479e-4
-0.88928;-1.42761e-4
-0.89081;-1.4212e-4
-0.89111;-1.47156e-4
-0.89233;-1.52466e-4
-0.89355;-1.45294e-4
-0.89478;-1.46118e-4
-0.8963;-1.53931e-4
-0.89661;-1.55487e-4
-0.89844;-1.59729e-4
-0.89874;-1.5329e-4
-0.90027;-1.52954e-4
-0.90118;-1.59668e-4
-0.9024;-1.63208e-4
-0.90363;-1.66321e-4
