Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;WE(2).Current (A);Current range
0.5975341796875;99.4577187488934;0.000253753662109375;0.597686767578125;1;0.00018267822265625;1 mA
0.5950927734375;99.5797887485852;0.000252166748046875;0.595245361328125;2;0.0001837158203125;1 mA
0.5926513671875;99.701858748277;0.000250946044921875;0.59271240234375;3;0.0001844482421875;1 mA
0.5902099609375;99.8239287479688;0.000249969482421875;0.59027099609375;4;0.000185272216796875;1 mA
0.5877685546875;99.9459987476606;0.00024945068359375;0.587921142578125;5;0.000185791015625;1 mA
0.5853271484375;100.068068747352;0.000248046875;0.58544921875;6;0.00018621826171875;1 mA
0.5828857421875;100.190138747044;0.00024627685546875;0.582977294921875;7;0.000186431884765625;1 mA
0.5804443359375;100.312208746736;0.00024468994140625;0.58056640625;8;0.00018743896484375;1 mA
0.5780029296875;100.434278746428;0.000244171142578125;0.578125;9;0.000187286376953125;1 mA
0.5755615234375;100.55634874612;0.000243682861328125;0.575775146484375;10;0.00018829345703125;1 mA
0.5731201171875;100.678418745811;0.000242156982421875;0.5732421875;11;0.000189605712890625;1 mA
0.5706787109375;100.800488745503;0.000240997314453125;0.57080078125;12;0.0001895751953125;1 mA
0.5682373046875;100.922558745195;0.0002392578125;0.568359375;13;0.000189666748046875;1 mA
0.5657958984375;101.044628744887;0.000238677978515625;0.565948486328125;14;0.000190338134765625;1 mA
0.5633544921875;101.166698744579;0.0002369384765625;0.5634765625;15;0.000191741943359375;1 mA
0.5609130859375;101.28876874427;0.000236328125;0.561004638671875;16;0.0001923828125;1 mA
0.5584716796875;101.410838743962;0.000235931396484375;0.558563232421875;17;0.000193084716796875;1 mA
0.5560302734375;101.532908743654;0.00023455810546875;0.556182861328125;18;0.000193267822265625;1 mA
0.5535888671875;101.654978743346;0.000233123779296875;0.553619384765625;19;0.0001934814453125;1 mA
0.5511474609375;101.777048743038;0.00023114013671875;0.55126953125;20;0.000194183349609375;1 mA
0.5487060546875;101.899118742729;0.00022991943359375;0.548828125;21;0.000195404052734375;1 mA
0.5462646484375;102.021188742421;0.000228851318359375;0.546356201171875;22;0.0001954345703125;1 mA
0.5438232421875;102.143258742113;0.0002286376953125;0.5439453125;23;0.0001959228515625;1 mA
0.5413818359375;102.265328741805;0.00022698974609375;0.54150390625;24;0.00019696044921875;1 mA
0.5389404296875;102.387398741497;0.00022503662109375;0.539031982421875;25;0.000197113037109375;1 mA
0.5364990234375;102.509468741188;0.000223724365234375;0.536590576171875;26;0.00019818115234375;1 mA
0.5340576171875;102.63153874088;0.000223175048828125;0.534149169921875;27;0.000198272705078125;1 mA
0.5316162109375;102.753608740572;0.000221710205078125;0.53167724609375;28;0.000200347900390625;1 mA
0.5291748046875;102.875678740264;0.000220855712890625;0.529327392578125;29;0.00020098876953125;1 mA
0.5267333984375;102.997748739956;0.00021966552734375;0.52685546875;30;0.00020098876953125;1 mA
0.5242919921875;103.119818739647;0.0002177734375;0.524383544921875;31;0.000200958251953125;1 mA
0.5218505859375;103.241888739339;0.000216796875;0.52191162109375;32;0.000201080322265625;1 mA
0.5194091796875;103.363958739031;0.00021478271484375;0.51953125;33;0.000203582763671875;1 mA
0.5169677734375;103.486028738723;0.00021405029296875;0.51708984375;34;0.0002041015625;1 mA
0.5145263671875;103.608098738415;0.00021282958984375;0.514617919921875;35;0.000204681396484375;1 mA
0.5120849609375;103.730168738106;0.00021185302734375;0.512237548828125;36;0.00020379638671875;1 mA
0.5096435546875;103.852238737798;0.00021014404296875;0.509735107421875;37;0.000204498291015625;1 mA
0.5072021484375;103.97430873749;0.0002086181640625;0.507293701171875;38;0.000206939697265625;1 mA
0.5047607421875;104.096378737182;0.000206878662109375;0.5048828125;39;0.000206634521484375;1 mA
0.5023193359375;104.218448736874;0.0002061767578125;0.502471923828125;40;0.000206298828125;1 mA
0.4998779296875;104.340518736566;0.000204986572265625;0.5;41;0.000208282470703125;1 mA
0.4974365234375;104.462588736257;0.000203582763671875;0.49749755859375;42;0.000198333740234375;1 mA
0.4949951171875;104.584658735949;0.00020184326171875;0.4951171875;43;0.00021063232421875;1 mA
0.4925537109375;104.706728735641;0.000200408935546875;0.492645263671875;44;0.000209991455078125;1 mA
0.4901123046875;104.828798735333;0.00019921875;0.490203857421875;45;0.00020977783203125;1 mA
0.4876708984375;104.950868735025;0.0001976318359375;0.48779296875;46;0.0002125244140625;1 mA
0.4852294921875;105.072938734716;0.000196502685546875;0.48541259765625;47;0.000213531494140625;1 mA
0.4827880859375;105.195008734408;0.0001951904296875;0.482940673828125;48;0.0002132568359375;1 mA
