Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;WE(2).Current (A);Current range
0.5975341796875;55.093235860903;0.0001903076171875;0.597625732421875;1;0.00013958740234375;1 mA
0.5950927734375;55.2153058605948;0.000189422607421875;0.595184326171875;2;0.000139862060546875;1 mA
0.5926513671875;55.3373758602866;0.000187652587890625;0.592742919921875;3;0.00014007568359375;1 mA
0.5902099609375;55.4594458599784;0.00018756103515625;0.59033203125;4;0.0001412353515625;1 mA
0.5877685546875;55.5815158596702;0.000186309814453125;0.587890625;5;0.000141143798828125;1 mA
0.5853271484375;55.703585859362;0.000185577392578125;0.585479736328125;6;0.000141845703125;1 mA
0.5828857421875;55.8256558590538;0.0001849365234375;0.5830078125;7;0.0001422119140625;1 mA
0.5804443359375;55.9477258587456;0.000183135986328125;0.580596923828125;8;0.000142578125;1 mA
0.5780029296875;56.0697958584374;0.000182952880859375;0.578155517578125;9;0.0001439208984375;1 mA
0.5755615234375;56.1918658581292;0.0001817626953125;0.575714111328125;10;0.000143524169921875;1 mA
0.5731201171875;56.313935857821;0.000180999755859375;0.573272705078125;11;0.0001446533203125;1 mA
0.5706787109375;56.4360058575128;0.000180511474609375;0.57086181640625;12;0.00014495849609375;1 mA
0.5682373046875;56.5580758572046;0.000178955078125;0.568359375;13;0.00014532470703125;1 mA
0.5657958984375;56.6801458568964;0.000178863525390625;0.565887451171875;14;0.000146881103515625;1 mA
0.5633544921875;56.8022158565882;0.000177703857421875;0.563507080078125;15;0.000146270751953125;1 mA
0.5609130859375;56.92428585628;0.000176971435546875;0.56103515625;16;0.00014752197265625;1 mA
0.5584716796875;57.0463558559718;0.000176422119140625;0.55859375;17;0.000148040771484375;1 mA
0.5560302734375;57.1684258556636;0.000174957275390625;0.556182861328125;18;0.000148345947265625;1 mA
0.5535888671875;57.2904958553554;0.000174285888671875;0.5537109375;19;0.000149505615234375;1 mA
0.5511474609375;57.4125658550472;0.000173065185546875;0.55126953125;20;0.000148651123046875;1 mA
0.5487060546875;57.534635854739;0.000172149658203125;0.548828125;21;0.000149688720703125;1 mA
0.5462646484375;57.6567058544308;0.00017132568359375;0.546356201171875;22;0.000150177001953125;1 mA
0.5438232421875;57.7787758541226;0.000169952392578125;0.5439453125;23;0.000150665283203125;1 mA
0.5413818359375;57.9008458538144;0.00016949462890625;0.54150390625;24;0.0001514892578125;1 mA
0.5389404296875;58.0229158535062;0.0001683349609375;0.539093017578125;25;0.000151641845703125;1 mA
0.5364990234375;58.144985853198;0.000167572021484375;0.53662109375;26;0.00015252685546875;1 mA
0.5340576171875;58.2670558528898;0.00016680908203125;0.534149169921875;27;0.00015325927734375;1 mA
0.5316162109375;58.3891258525816;0.000165771484375;0.53167724609375;28;0.00015338134765625;1 mA
0.5291748046875;58.5111958522734;0.000164886474609375;0.52935791015625;29;0.000153778076171875;1 mA
0.5267333984375;58.6332658519652;0.000163543701171875;0.526824951171875;30;0.0001544189453125;1 mA
0.5242919921875;58.755335851657;0.000162750244140625;0.524383544921875;31;0.000155029296875;1 mA
0.5218505859375;58.8774058513488;0.000162017822265625;0.521942138671875;32;0.00015594482421875;1 mA
0.5194091796875;58.9994758510406;0.0001610107421875;0.519500732421875;33;0.000156219482421875;1 mA
0.5169677734375;59.1215458507324;0.000159698486328125;0.517120361328125;34;0.000156646728515625;1 mA
0.5145263671875;59.2436158504242;0.00015911865234375;0.514617919921875;35;0.000157470703125;1 mA
0.5120849609375;59.3656858501161;0.000158477783203125;0.512237548828125;36;0.000157989501953125;1 mA
0.5096435546875;59.4877558498079;0.000157501220703125;0.509765625;37;0.000158782958984375;1 mA
0.5072021484375;59.6098258494997;0.000156768798828125;0.507293701171875;38;0.000159027099609375;1 mA
0.5047607421875;59.7318958491915;0.0001552734375;0.5048828125;39;0.00015911865234375;1 mA
0.5023193359375;59.8539658488833;0.00015460205078125;0.502471923828125;40;0.000160003662109375;1 mA
0.4998779296875;59.9760358485751;0.000153900146484375;0.5;41;0.000160614013671875;1 mA
