Wavelength (nm)	Abs	Wavelength (nm)	Abs	Wavelength (nm)	Abs	Wavelength (nm)	Abs	Wavelength (nm)	Abs	Wavelength (nm)	Abs	Wavelength (nm)	Abs	Wavelength (nm)	Abs
671,9974365	1,74635963E-4	671,9974365	0,003389734076	671,9974365	0,004125252366	671,9974365	0,006249066908	671,9974365	0,004022848792	671,9974365	0,00314146583	671,9974365	0,002237903187	671,9974365	0,002880700864
670,980896	4,432903952E-4	670,980896	0,003363359254	670,980896	0,004331778269	670,980896	0,006489711814	670,980896	0,004083101638	670,980896	0,002892766148	670,980896	0,002337699989	670,980896	0,002689735964
669,9639893	3,620366915E-4	669,9639893	0,003340429161	669,9639893	0,004310391843	669,9639893	0,006002046168	669,9639893	0,004121619742	669,9639893	0,003093023319	669,9639893	0,0023508952	669,9639893	0,002905196277
668,9468384	2,967286564E-4	668,9468384	0,003137580818	668,9468384	0,00442329701	668,9468384	0,006063965615	668,9468384	0,004160481039	668,9468384	0,00316730584	668,9468384	0,002479172777	668,9468384	0,002845810261
667,9293213	4,544846888E-4	667,9293213	0,003489691764	667,9293213	0,004415687174	667,9293213	0,006085044704	667,9293213	0,003961324692	667,9293213	0,003222015454	667,9293213	0,002299860353	667,9293213	0,002760797506
667,0568848	5,300019402E-4	667,0568848	0,003476227168	667,0568848	0,004458994605	667,0568848	0,006148341112	667,0568848	0,004288013093	667,0568848	0,003112629056	667,0568848	0,002731985878	667,0568848	0,002943688305
666,0388184	5,300797056E-4	666,0388184	0,003555012168	666,0388184	0,004675203934	666,0388184	0,006485718302	666,0388184	0,004051824566	666,0388184	0,003246086882	666,0388184	0,002616368467	666,0388184	0,003073209664
665,0203857	4,51711996E-4	665,0203857	0,003404318122	665,0203857	0,004375888035	665,0203857	0,0062351753	665,0203857	0,004122795537	665,0203857	0,002970611211	665,0203857	0,00265483465	665,0203857	0,002722347854
664,0016479	3,215450852E-4	664,0016479	0,003601731267	664,0016479	0,004268066492	664,0016479	0,006341332104	664,0016479	0,004331673495	664,0016479	0,003241679398	664,0016479	0,002436114242	664,0016479	0,002843204653
662,982605	3,63642961E-4	662,982605	0,003521085018	662,982605	0,004617537372	662,982605	0,006486742757	662,982605	0,004417517688	662,982605	0,002949161222	662,982605	0,002587592462	662,982605	0,002857613843
661,9632568	1,247364999E-4	661,9632568	0,003541649785	661,9632568	0,004401905928	661,9632568	0,006228242535	661,9632568	0,004072100855	661,9632568	0,003112915903	661,9632568	0,002357427962	661,9632568	0,002840833738
660,9436035	2,997334814E-4	660,9436035	0,003309805412	660,9436035	0,004511513282	660,9436035	0,006367836148	660,9436035	0,004345243331	660,9436035	0,003262987128	660,9436035	0,002631030511	660,9436035	0,002724040998
660,069397	4,026616516E-4	660,069397	0,003385116579	660,069397	0,004312561825	660,069397	0,006377791986	660,069397	0,004199319519	660,069397	0,00299750967	660,069397	0,002661397913	660,069397	0,002772077685
659,0491333	6,217858172E-4	659,0491333	0,00348358578	659,0491333	0,00435154466	659,0491333	0,006197703537	659,0491333	0,00433627516	659,0491333	0,003177397186	659,0491333	0,00235344586	659,0491333	0,002708177548
658,0285645	5,21526963E-4	658,0285645	0,003351228777	658,0285645	0,004435535986	658,0285645	0,006558191963	658,0285645	0,00422997959	658,0285645	0,003313248511	658,0285645	0,002733418718	658,0285645	0,002798989881
657,0076904	2,308088442E-4	657,0076904	0,003635325236	657,0076904	0,004368592519	657,0076904	0,006331114564	657,0076904	0,004295777529	657,0076904	0,003035696922	657,0076904	0,002374345902	657,0076904	0,002854330698
655,9865112	1,842695201E-4	655,9865112	0,003413866973	655,9865112	0,004252826329	655,9865112	0,006490736734	655,9865112	0,004152797163	655,9865112	0,003341707401	655,9865112	0,002382622799	655,9865112	0,002540201182
654,9650269	4,155391071E-4	654,9650269	0,003384855576	654,9650269	0,004211002961	654,9650269	0,006242554169	654,9650269	0,004285163246	654,9650269	0,003287530271	654,9650269	0,002335123485	654,9650269	0,002828014316
653,9432373	2,484469151E-4	653,9432373	0,003236776451	653,9432373	0,004392466042	653,9432373	0,006613724865	653,9432373	0,00431593461	653,9432373	0,003172573168	653,9432373	0,002668378176	653,9432373	0,002685646759
653,0671997	-8,531177446E-5	653,0671997	0,003046853933	653,0671997	0,004094338045	653,0671997	0,00614188239	653,0671997	0,003978879657	653,0671997	0,002909782808	653,0671997	0,002152957022	653,0671997	0,002467900049
652,0447998	3,247314307E-4	652,0447998	0,003230804112	652,0447998	0,004296352621	652,0447998	0,006354938727	652,0447998	0,00457405718	652,0447998	0,003125587013	652,0447998	0,002284506802	652,0447998	0,002321486361
651,0221558	5,176653503E-4	651,0221558	0,003372959327	651,0221558	0,004273713101	651,0221558	0,006309445482	651,0221558	0,004492628854	651,0221558	0,003037678078	651,0221558	0,002390925772	651,0221558	0,002580509521
649,9991455	2,773531596E-4	649,9991455	0,003360489616	649,9991455	0,00432589557	649,9991455	0,00672328705	649,9991455	0,004524565302	649,9991455	0,003055743407	649,9991455	0,002396209864	649,9991455	0,002444418613
648,9758911	6,510798121E-4	648,9758911	0,003548148088	648,9758911	0,004406848457	648,9758911	0,006935182028	648,9758911	0,004531889223	648,9758911	0,003130071796	648,9758911	0,002729354892	648,9758911	0,002653870964
647,9522705	4,575942876E-4	647,9522705	0,003375828965	647,9522705	0,004300979897	647,9522705	0,006648551207	647,9522705	0,004311385099	647,9522705	0,002936026081	647,9522705	0,002508670324	647,9522705	0,00251968368
646,9283447	6,294331397E-4	646,9283447	0,003587767249	646,9283447	0,004562573042	646,9283447	0,006935260724	646,9283447	0,004808619153	646,9283447	0,003419267712	646,9283447	0,002653480275	646,9283447	0,002810297301
646,0504761	4,026357201E-4	646,0504761	0,003274932504	646,0504761	0,00421241438	646,0504761	0,006595642306	646,0504761	0,004193569068	646,0504761	0,003263534978	646,0504761	0,002509139013	646,0504761	0,002586837392
645,026001	3,375029191E-4	645,026001	0,003536978271	645,026001	0,004467389546	645,026001	0,007001180202	645,026001	0,004966425709	645,026001	0,003570410656	645,026001	0,002667883178	645,026001	0,002572254743
644,0012207	5,579938297E-4	644,0012207	0,003465972375	644,0012207	0,004362735432	644,0012207	0,006982660852	644,0012207	0,004926209804	644,0012207	0,003320291406	644,0012207	0,002849197714	644,0012207	0,002839869587
642,9761963	5,45708288E-4	642,9761963	0,003203995526	642,9761963	0,004325843416	642,9761963	0,006881501526	642,9761963	0,004339647945	642,9761963	0,003112342209	642,9761963	0,002711720066	642,9761963	0,002537571359
641,9508057	3,117789456E-4	641,9508057	0,003283696016	641,9508057	0,004544654395	641,9508057	0,006898938213	641,9508057	0,004689778667	641,9508057	0,003342672484	641,9508057	0,002664471278	641,9508057	0,002603972331
641,0716553	4,240378912E-4	641,0716553	0,003235185519	641,0716553	0,004436555784	641,0716553	0,00683419127	641,0716553	0,00455025211	641,0716553	0,003330516629	641,0716553	0,002464697929	641,0716553	0,002367864829
640,0457153	4,81668365E-4	640,0457153	0,003299763193	640,0457153	0,00444628438	640,0457153	0,007217685226	640,0457153	0,004671592731	640,0457153	0,003379142145	640,0457153	0,002691767644	640,0457153	0,002519241069
639,0194702	5,213973927E-4	639,0194702	0,003644592129	639,0194702	0,004338026978	639,0194702	0,007173733786	639,0194702	0,004604430404	639,0194702	0,003488100134	639,0194702	0,002608008916	639,0194702	0,002502265619
637,9929199	5,076356465E-4	637,9929199	0,003434009152	637,9929199	0,004392413888	637,9929199	0,007157285698	637,9929199	0,00473792851	637,9929199	0,00322418008	637,9929199	0,002797635272	637,9929199	0,002695049625
636,9660645	4,976580385E-4	636,9660645	0,00344460248	636,9660645	0,004234057385	636,9660645	0,007039931603	636,9660645	0,004980958067	636,9660645	0,003425529459	636,9660645	0,002761344425	636,9660645	0,002536477754
635,9389038	6,070099189E-4	635,9389038	0,003499973333	635,9389038	0,004579289351	635,9389038	0,007273960859	635,9389038	0,00479084719	635,9389038	0,003289277898	635,9389038	0,002728885971	635,9389038	0,002449156251
635,0582886	6,138015888E-4	635,0582886	0,003476436017	635,0582886	0,004716051277	635,0582886	0,007222975604	635,0582886	0,00491927145	635,0582886	0,003429964883	635,0582886	0,002595743397	635,0582886	0,002812616061
634,0305786	4,780662421E-4	634,0305786	0,003808739828	634,0305786	0,004576385487	634,0305786	0,007522838656	634,0305786	0,004922465887	634,0305786	0,0037711896	634,0305786	0,002899202751	634,0305786	0,002598764142
633,0025635	6,04962057E-4	633,0025635	0,003402987495	633,0025635	0,004434097558	633,0025635	0,00727856718	633,0025635	0,004640796687	633,0025635	0,003391716862	633,0025635	0,002597904764	633,0025635	0,002366771689
631,9742432	6,811277126E-4	631,9742432	0,003794298973	631,9742432	0,004622822162	631,9742432	0,007353200577	631,9742432	0,00497758016	631,9742432	0,003393047489	631,9742432	0,002613607794	631,9742432	0,002455794718
630,9456177	7,519131177E-4	630,9456177	0,003668739228	630,9456177	0,004517555237	630,9456177	0,007231740281	630,9456177	0,005008609965	630,9456177	0,003622795688	630,9456177	0,002969464287	630,9456177	0,002623165492
630,0637207	6,31740375E-4	630,0637207	0,003547104308	630,0637207	0,004503613804	630,0637207	0,00723621482	630,0637207	0,005060330965	630,0637207	0,003504435765	630,0637207	0,002784061711	630,0637207	0,00251952745
629,0346069	9,794897633E-4	629,0346069	0,003937082831	629,0346069	0,004560768139	629,0346069	0,007584290113	629,0346069	0,005230175797	629,0346069	0,003728551092	629,0346069	0,00304638478	629,0346069	0,002598217223
628,005127	8,602396701E-4	628,005127	0,003760901513	628,005127	0,004717307165	628,005127	0,007523576263	628,005127	0,005202693399	628,005127	0,003820256097	628,005127	0,002730839653	628,005127	0,002568921773
626,9754028	0,001128877513	626,9754028	0,003921383992	626,9754028	0,004848798271	626,9754028	0,007725822739	626,9754028	0,005344132893	626,9754028	0,003860344179	626,9754028	0,002738367999	626,9754028	0,002679682104
625,9453125	0,001091117039	625,9453125	0,004026950803	625,9453125	0,00491440203	625,9453125	0,007746797986	625,9453125	0,005399694201	625,9453125	0,003894140944	625,9453125	0,00292005064	625,9453125	0,002580379369
625,0621948	0,001220502425	625,0621948	0,00403964892	625,0621948	0,005029585678	625,0621948	0,007985532284	625,0621948	0,005618260242	625,0621948	0,004015690181	625,0621948	0,002991410438	625,0621948	0,002614232944
624,0316162	0,001378282788	624,0316162	0,004053287674	624,0316162	0,005104095209	624,0316162	0,008101243526	624,0316162	0,005550557747	624,0316162	0,003829213558	624,0316162	0,002972044749	624,0316162	0,002538326429
623,0007324	0,001814508811	623,0007324	0,004492341075	623,0007324	0,005330217071	623,0007324	0,008142414503	623,0007324	0,005883403588	623,0007324	0,004400807898	623,0007324	0,003220711602	623,0007324	0,002828613622
621,9695435	0,001642044517	621,9695435	0,004494224209	621,9695435	0,005274926778	621,9695435	0,008317242377	621,9695435	0,005841738079	621,9695435	0,004110618029	621,9695435	0,002950542606	621,9695435	0,002708438085
620,9380493	0,00158805307	620,9380493	0,00450058002	620,9380493	0,005454187747	620,9380493	0,008272941224	620,9380493	0,005758471321	620,9380493	0,003822058206	620,9380493	0,003186080605	620,9380493	0,002575275488
620,0537109	0,001781939063	620,0537109	0,004817701876	620,0537109	0,005503811873	620,0537109	0,008417073637	620,0537109	0,005844177678	620,0537109	0,004135287367	620,0537109	0,00340442243	620,0537109	0,002623608336
619,0216675	0,001870322274	619,0216675	0,004787025973	619,0216675	0,005641966593	619,0216675	0,008382342756	619,0216675	0,005726234056	619,0216675	0,004035050515	619,0216675	0,003222563304	619,0216675	0,002483806806
617,9893799	0,002333536046	617,9893799	0,005112345796	617,9893799	0,005986666307	617,9893799	0,008921570145	617,9893799	0,006019316614	617,9893799	0,004382137209	617,9893799	0,003335655434	617,9893799	0,002736518625
616,9567871	0,002307069022	616,9567871	0,005355113186	616,9567871	0,006088326219	616,9567871	0,008937846869	616,9567871	0,0062272707	616,9567871	0,004284379072	616,9567871	0,003110647667	616,9567871	0,002338298596
616,0714722	0,002579936525	616,0714722	0,005302020814	616,0714722	0,006008319091	616,0714722	0,009074666537	616,0714722	0,006513492204	616,0714722	0,004400049336	616,0714722	0,003331507789	616,0714722	0,002650120528
615,038269	0,003112133592	615,038269	0,005921031814	615,038269	0,006303220987	615,038269	0,009583791718	615,038269	0,006411863957	615,038269	0,004644799978	615,038269	0,003524582135	615,038269	0,002450952539
614,0048828	0,003571558977	614,0048828	0,006386644673	614,0048828	0,006531860214	614,0048828	0,009874935262	614,0048828	0,006723812781	614,0048828	0,004973233677	614,0048828	0,003381829243	614,0048828	0,00267121708
612,9711304	0,003874839284	612,9711304	0,006777158007	612,9711304	0,007031776011	612,9711304	0,009880893864	612,9711304	0,006895019673	612,9711304	0,004990829621	612,9711304	0,003319769632	612,9711304	0,002529525664
611,9371338	0,004656312056	611,9371338	0,007172944024	611,9371338	0,007445911411	611,9371338	0,01056969818	611,9371338	0,007200893946	611,9371338	0,005143542308	611,9371338	0,003600295866	611,9371338	0,002714402974
611,0505981	0,005200413987	611,0505981	0,007627519779	611,0505981	0,007803300396	611,0505981	0,01103119086	611,0505981	0,007420684677	611,0505981	0,005413166247	611,0505981	0,00385885546	611,0505981	0,00262741046
610,0160522	0,005728227086	610,0160522	0,008108364418	610,0160522	0,008284023032	610,0160522	0,01121969707	610,0160522	0,00762038026	610,0160522	0,005642805714	610,0160522	0,003752702847	610,0160522	0,002857327228
608,9812012	0,006623528432	608,9812012	0,008946910501	608,9812012	0,008958273567	608,9812012	0,01178815402	608,9812012	0,00820192229	608,9812012	0,00591895869	608,9812012	0,00384822581	608,9812012	0,002878720406
607,9460449	0,007604258135	607,9460449	0,009740934707	607,9460449	0,00944715552	607,9460449	0,01240591146	607,9460449	0,008408179507	607,9460449	0,006062311586	607,9460449	0,003743538167	607,9460449	0,002782185795
607,0585938	0,008728723042	607,0585938	0,01049355604	607,0585938	0,01028991025	607,0585938	0,01329929847	607,0585938	0,008768421598	607,0585938	0,006263248157	607,0585938	0,004075210076	607,0585938	0,002710105153
606,0229492	0,009967735969	606,0229492	0,01175783388	606,0229492	0,01105580479	606,0229492	0,01383109391	606,0229492	0,009354492649	606,0229492	0,006971138995	606,0229492	0,004072179087	606,0229492	0,002816237509
604,9869995	0,01142090838	604,9869995	0,01300270297	604,9869995	0,01219700184	604,9869995	0,01479889825	604,9869995	0,009948639199	604,9869995	0,007207315415	604,9869995	0,004132491071	604,9869995	0,002726671984
603,9507446	0,0130572794	603,9507446	0,01444148924	603,9507446	0,01318995934	603,9507446	0,01572433487	603,9507446	0,01062256377	603,9507446	0,007637161762	603,9507446	0,004113518633	603,9507446	0,002858499764
603,0623169	0,01480088104	603,0623169	0,01596400514	603,0623169	0,01450052857	603,0623169	0,01673201658	603,0623169	0,0112718977	603,0623169	0,00812988542	603,0623169	0,004659608938	603,0623169	0,002822126029
602,0255737	0,01768862829	602,0255737	0,01810949482	602,0255737	0,01613983512	602,0255737	0,01818790287	602,0255737	0,01233634353	602,0255737	0,008793753572	602,0255737	0,004467939027	602,0255737	0,002841120353
600,9885254	0,02035390027	600,9885254	0,02065360546	600,9885254	0,01827010326	600,9885254	0,01997188851	600,9885254	0,01341750193	600,9885254	0,009722006507	600,9885254	0,004684414249	600,9885254	0,002984763822
599,9511719	0,0231399145	599,9511719	0,02330296859	599,9511719	0,02001612633	599,9511719	0,02141843364	599,9511719	0,01427493244	599,9511719	0,01027485542	599,9511719	0,004461295903	599,9511719	0,002467145212
599,0618286	0,02702286281	599,0618286	0,02645982057	599,0618286	0,0225906875	599,0618286	0,02349696122	599,0618286	0,01581439376	599,0618286	0,01129323058	599,0618286	0,004931157921	599,0618286	0,003026677761
598,0239868	0,03120538779	598,0239868	0,03019203991	598,0239868	0,02558507212	598,0239868	0,02595471591	598,0239868	0,01737959124	598,0239868	0,01253871247	598,0239868	0,005343818106	598,0239868	0,002993651899
596,9858398	0,03578095511	596,9858398	0,03420314193	596,9858398	0,02875040285	596,9858398	0,02810562961	596,9858398	0,01915708929	596,9858398	0,01368416566	596,9858398	0,005285198335	596,9858398	0,002951950068
595,9474487	0,04156688601	595,9474487	0,03907709569	595,9474487	0,03240336478	595,9474487	0,03113975003	595,9474487	0,0211164616	595,9474487	0,01520362124	595,9474487	0,005448551849	595,9474487	0,002745479578
595,0571289	0,04856723174	595,0571289	0,04504754022	595,0571289	0,03719319776	595,0571289	0,03477076814	595,0571289	0,02383086458	595,0571289	0,01687004976	595,0571289	0,005898176227	595,0571289	0,00291421311
594,0181885	0,05626104027	594,0181885	0,05170510709	594,0181885	0,04237898439	594,0181885	0,0389816016	594,0181885	0,02659809031	594,0181885	0,01914686337	594,0181885	0,00615493115	594,0181885	0,00294530415
592,9789429	0,06620156765	592,9789429	0,06032393873	592,9789429	0,04911987111	592,9789429	0,04371839762	592,9789429	0,03011504188	592,9789429	0,02143434249	592,9789429	0,006384989712	592,9789429	0,003059888259
591,9394531	0,07743031532	591,9394531	0,07051160187	591,9394531	0,05672487989	591,9394531	0,04959535226	591,9394531	0,03427157179	591,9394531	0,02413549833	591,9394531	0,006584446412	591,9394531	0,003153746715
591,0482178	0,08692885935	591,0482178	0,07858202606	591,0482178	0,06322453171	591,0482178	0,05437414721	591,0482178	0,03775850683	591,0482178	0,02661746554	591,0482178	0,007032907102	591,0482178	0,003147749696
590,0082397	0,1002891064	590,0082397	0,09002303332	590,0082397	0,07204951346	590,0082397	0,06065258011	590,0082397	0,04244628549	590,0082397	0,02985387668	590,0082397	0,007468269207	590,0082397	0,003195207333
588,9678955	0,1172558367	588,9678955	0,1045954302	588,9678955	0,08396269381	588,9678955	0,06931234151	588,9678955	0,04881727695	588,9678955	0,03401517123	588,9678955	0,007790333591	588,9678955	0,003284530714
587,9273682	0,1387181133	587,9273682	0,1231408715	587,9273682	0,09830919653	587,9273682	0,0796629712	587,9273682	0,05616340041	587,9273682	0,03937637806	587,9273682	0,008165493608	587,9273682	0,003180135041
587,0352173	0,1561779529	587,0352173	0,1383322626	587,0352173	0,1097970754	587,0352173	0,08854339272	587,0352173	0,06246743351	587,0352173	0,04347055405	587,0352173	0,008778353222	587,0352173	0,003365341807
585,9941406	0,1819322556	585,9941406	0,1605708152	585,9941406	0,1273146123	585,9941406	0,1008001789	585,9941406	0,07153336704	585,9941406	0,0498249121	585,9941406	0,009445779957	585,9941406	0,003468294628
584,9527588	0,2074771821	584,9527588	0,1830808818	584,9527588	0,1443341374	584,9527588	0,1132949591	584,9527588	0,0806703642	584,9527588	0,05587028712	584,9527588	0,01001838222	584,9527588	0,003451647237
584,0599365	0,2317355722	584,0599365	0,2032007426	584,0599365	0,1600859463	584,0599365	0,1244710758	584,0599365	0,0887080282	584,0599365	0,06124776602	584,0599365	0,01009139512	584,0599365	0,003500208259
583,0180664	0,2701587379	583,0180664	0,2370323241	583,0180664	0,1862328649	583,0180664	0,1434697509	583,0180664	0,1024560034	583,0180664	0,07061962038	583,0180664	0,01086912118	583,0180664	0,003714243649
581,9758911	0,3090178072	581,9758911	0,2709934413	581,9758911	0,2132697403	581,9758911	0,1624778062	581,9758911	0,1164175943	581,9758911	0,0800768286	581,9758911	0,01192712598	581,9758911	0,00369340973
580,9334717	0,354503423	580,9334717	0,3092751503	580,9334717	0,2428371608	580,9334717	0,1838813722	580,9334717	0,1320776939	580,9334717	0,09081588686	580,9334717	0,01288837288	580,9334717	0,004023031797
580,0397339	0,3961647451	580,0397339	0,34599033	580,0397339	0,2711312473	580,0397339	0,204618901	580,0397339	0,1469073892	580,0397339	0,1009507477	580,0397339	0,01356938761	580,0397339	0,003789703129
578,9967651	0,4477001131	578,9967651	0,390555948	578,9967651	0,305873096	578,9967651	0,2290156186	578,9967651	0,1648334265	578,9967651	0,1134474352	578,9967651	0,01452844497	578,9967651	0,004133379553
577,9535522	0,5058243275	577,9535522	0,4414286613	577,9535522	0,3450146616	577,9535522	0,2571073771	577,9535522	0,1851108074	577,9535522	0,1268136799	577,9535522	0,01576792635	577,9535522	0,004072336014
577,0592041	0,5615594387	577,0592041	0,4878799915	577,0592041	0,3813213408	577,0592041	0,2834609151	577,0592041	0,2046810538	577,0592041	0,1398354024	577,0592041	0,0167653244	577,0592041	0,004261008464
576,0154419	0,6319708228	576,0154419	0,5507432818	576,0154419	0,4307006299	576,0154419	0,3190264106	576,0154419	0,2297710329	576,0154419	0,1569429487	576,0154419	0,01783530042	576,0154419	0,004260014743
574,9714355	0,7015521526	574,9714355	0,6113612652	574,9714355	0,4759913087	574,9714355	0,3517888486	574,9714355	0,2540893853	574,9714355	0,1738180965	574,9714355	0,01920408383	574,9714355	0,004344171379
573,9271851	0,7867853642	573,9271851	0,6834666729	573,9271851	0,5342328548	573,9271851	0,3926792443	573,9271851	0,2837405205	573,9271851	0,1939550638	573,9271851	0,02071327902	573,9271851	0,004623842891
573,0319214	0,8574716449	573,0319214	0,7444306016	573,0319214	0,581861496	573,0319214	0,4260207117	573,0319214	0,3086054623	573,0319214	0,2107180953	573,0319214	0,02204487845	573,0319214	0,00464118924
571,9871216	0,9369663	571,9871216	0,8151092529	571,9871216	0,636213243	571,9871216	0,4644541442	571,9871216	0,3367334604	571,9871216	0,2298127264	571,9871216	0,02326503396	571,9871216	0,004642680753
570,9420776	1,018786788	570,9420776	0,8882964849	570,9420776	0,6932131648	570,9420776	0,5059611797	570,9420776	0,3665924072	570,9420776	0,2498536855	570,9420776	0,0247485023	570,9420776	0,004871337209
570,0461426	1,105560184	570,0461426	0,9636884928	570,0461426	0,7531721592	570,0461426	0,5494400263	570,0461426	0,3984425664	570,0461426	0,2714143991	570,0461426	0,02670309506	570,0461426	0,005094876047
569,0006104	1,200060844	569,0006104	1,044925213	569,0006104	0,8163419962	569,0006104	0,5942944884	569,0006104	0,4313747883	569,0006104	0,2940315604	569,0006104	0,02808367461	569,0006104	0,004982607905
567,9547729	1,293856621	567,9547729	1,126555681	567,9547729	0,8795360327	567,9547729	0,6403079033	567,9547729	0,4645956755	567,9547729	0,3172191381	567,9547729	0,03001769632	567,9547729	0,005366566125
567,0581665	1,366429687	567,0581665	1,189991832	567,0581665	0,9289697409	567,0581665	0,6755799055	567,0581665	0,4904028475	567,0581665	0,3347361684	567,0581665	0,03133290634	567,0581665	0,005501845852
566,0119019	1,438760877	566,0119019	1,253778219	566,0119019	0,9838433266	566,0119019	0,7142720222	566,0119019	0,5185021758	566,0119019	0,3536952138	566,0119019	0,03306338191	566,0119019	0,005635121837
564,965332	1,511429429	564,965332	1,319808602	564,965332	1,036673307	564,965332	0,7519897819	564,965332	0,547297895	564,965332	0,372931689	564,965332	0,03450188413	564,965332	0,00553556066
564,0680542	1,587198138	564,0680542	1,387403607	564,0680542	1,088422179	564,0680542	0,7885937691	564,0680542	0,5745741129	564,0680542	0,3921923339	564,0680542	0,03610458225	564,0680542	0,005552891176
563,0209961	1,64473629	563,0209961	1,439804435	563,0209961	1,130499363	563,0209961	0,8216301203	563,0209961	0,5979679227	563,0209961	0,4081862569	563,0209961	0,03794985637	563,0209961	0,005886394531
561,9736328	1,701127529	561,9736328	1,488784909	561,9736328	1,169391274	561,9736328	0,8493819237	561,9736328	0,6185488105	561,9736328	0,4230669737	561,9736328	0,0393050164	561,9736328	0,00605929317
560,9260254	1,744931459	560,9260254	1,524606228	560,9260254	1,19977057	560,9260254	0,8719749451	560,9260254	0,6360937357	560,9260254	0,4355576336	560,9260254	0,04067817703	560,9260254	0,00598346442
560,0278931	1,766505837	560,0278931	1,54357338	560,0278931	1,218632698	560,0278931	0,8855221272	560,0278931	0,6469556689	560,0278931	0,4431447387	560,0278931	0,04190976545	560,0278931	0,006443994585
558,9797974	1,781688094	558,9797974	1,565840602	558,9797974	1,235110044	558,9797974	0,8993706107	558,9797974	0,6576884985	558,9797974	0,4511842728	558,9797974	0,04322957247	558,9797974	0,006416960619
557,9314575	1,784012198	557,9314575	1,575030446	557,9314575	1,245334983	557,9314575	0,9073363543	557,9314575	0,6636578441	557,9314575	0,4566748738	557,9314575	0,04452868178	557,9314575	0,006725022104
557,0326538	1,789751649	557,0326538	1,572954297	557,0326538	1,247193098	557,0326538	0,9084408283	557,0326538	0,6661098599	557,0326538	0,4584318399	557,0326538	0,04549078643	557,0326538	0,006577902008
555,9838257	1,779524684	555,9838257	1,561881065	555,9838257	1,239938617	555,9838257	0,9064791203	555,9838257	0,665088892	555,9838257	0,4583494663	555,9838257	0,04606988654	555,9838257	0,006678649224
554,9347534	1,752446055	554,9347534	1,54585433	554,9347534	1,226669669	554,9347534	0,8978019357	554,9347534	0,6601936817	554,9347534	0,4559073746	554,9347534	0,04723072425	554,9347534	0,00698302919
554,0352783	1,723186731	554,0352783	1,523635387	554,0352783	1,211686492	554,0352783	0,8885555863	554,0352783	0,6540631652	554,0352783	0,4527934492	554,0352783	0,04754593223	554,0352783	0,007062952965
552,9857178	1,691308379	552,9857178	1,490110159	552,9857178	1,189351916	552,9857178	0,8753607869	552,9857178	0,6447995901	552,9857178	0,4473293126	552,9857178	0,04833463207	552,9857178	0,007335771807
551,9358521	1,636647463	551,9358521	1,448547363	551,9358521	1,159191489	551,9358521	0,8535584211	551,9358521	0,6309785843	551,9358521	0,4388338923	551,9358521	0,04902651533	551,9358521	0,007410994731
551,0357666	1,586120844	551,0357666	1,408933997	551,0357666	1,130221367	551,0357666	0,8343575001	551,0357666	0,6178923845	551,0357666	0,4308176339	551,0357666	0,04944512621	551,0357666	0,007328242529
549,9854126	1,52657783	549,9854126	1,357391238	549,9854126	1,091300011	549,9854126	0,8091100454	549,9854126	0,600471139	549,9854126	0,42020908	549,9854126	0,04977773502	549,9854126	0,007513962686
548,9348755	1,464378953	548,9348755	1,301704764	548,9348755	1,051470876	548,9348755	0,7811760902	548,9348755	0,5817147493	548,9348755	0,4082415998	548,9348755	0,05014648288	548,9348755	0,00772376731
548,0341187	1,415989876	548,0341187	1,26222837	548,0341187	1,020508647	548,0341187	0,7609781027	548,0341187	0,5672305226	548,0341187	0,3986488283	548,0341187	0,05046195164	548,0341187	0,007843388245
546,9830322	1,355652571	546,9830322	1,212184191	546,9830322	0,9837340713	546,9830322	0,7355046272	546,9830322	0,5492509604	546,9830322	0,3873739243	546,9830322	0,05055372417	546,9830322	0,007905860431
545,9317017	1,288523912	545,9317017	1,155136347	545,9317017	0,9403375387	545,9317017	0,705712676	545,9317017	0,528481245	545,9317017	0,3742080033	545,9317017	0,05055564269	545,9317017	0,007978650741
545,0303955	1,230317593	545,0303955	1,104826093	545,0303955	0,9017804861	545,0303955	0,6789426804	545,0303955	0,5102034211	545,0303955	0,3618088067	545,0303955	0,05072885752	545,0303955	0,008076531813
543,9785767	1,167933941	543,9785767	1,052704215	543,9785767	0,8622252941	543,9785767	0,6517959833	543,9785767	0,4908627272	543,9785767	0,3495190144	543,9785767	0,05060878024	543,9785767	0,008079749532
542,9265137	1,104985952	542,9265137	0,9981034994	542,9265137	0,82132864	542,9265137	0,6234206557	542,9265137	0,4702237248	542,9265137	0,3361730874	542,9265137	0,0505329296	542,9265137	0,008215877227
542,0245361	1,067513227	542,0245361	0,9654945731	542,0245361	0,7953377366	542,0245361	0,6047041416	542,0245361	0,457510829	542,0245361	0,3276551366	542,0245361	0,05045154318	542,0245361	0,008440246806
540,9719849	1,020192027	540,9719849	0,9245910645	540,9719849	0,7639527321	540,9719849	0,5830541253	540,9719849	0,4415682554	540,9719849	0,3172501624	540,9719849	0,05018042028	540,9719849	0,008404431865
540,0695801	0,9708837271	540,0695801	0,8817356825	540,0695801	0,7303888798	540,0695801	0,5590407252	540,0695801	0,4244864881	540,0695801	0,3058028817	540,0695801	0,05003606156	540,0695801	0,008587576449
539,0166016	0,9260144234	539,0166016	0,843200624	539,0166016	0,6992679238	539,0166016	0,5369993448	539,0166016	0,4087667465	539,0166016	0,2948508561	539,0166016	0,04959207401	539,0166016	0,008621162735
