Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
0.581817626953125;125.500578683141;2.55584716796875E-05;0.58197021484375;2;2230;;
0.5828857421875;125.553984683007;2.56561279296875E-05;0.5830078125;2;2231;;
0.583953857421875;125.607390682872;2.569580078125E-05;0.5841064453125;2;2232;;
0.58502197265625;125.660796682737;2.57904052734375E-05;0.58514404296875;2;2233;;
0.586090087890625;125.714202682602;2.5909423828125E-05;0.586212158203125;2;2234;;
0.587158203125;125.767608682467;2.5982666015625E-05;0.5872802734375;2;2235;;
0.588226318359375;125.821014682332;2.6043701171875E-05;0.58831787109375;2;2236;;
0.58929443359375;125.874420682198;2.613525390625E-05;0.58935546875;2;2237;;
0.590362548828125;125.927826682063;2.61260986328125E-05;0.59051513671875;2;2238;;
0.5914306640625;125.981232681928;2.6300048828125E-05;0.591552734375;2;2239;;
0.592498779296875;126.034638681793;2.63458251953125E-05;0.5926513671875;2;2240;;
0.59356689453125;126.088044681658;2.6409912109375E-05;0.59368896484375;2;2241;;
0.594635009765625;126.141450681523;2.6495361328125E-05;0.5947265625;2;2242;;
0.595703125;126.194856681389;2.65716552734375E-05;0.595855712890625;2;2243;;
0.596771240234375;126.248262681254;2.66754150390625E-05;0.59686279296875;2;2244;;
0.59783935546875;126.301668681119;2.67181396484375E-05;0.597900390625;2;2245;;
0.598907470703125;126.355074680984;2.6654052734375E-05;0.599029541015625;2;2246;;
0.5999755859375;126.408480680849;2.6904296875E-05;0.600006103515625;2;2247;;
0.598907470703125;126.461886680714;2.5506591796875E-05;0.599090576171875;2;2248;;
0.59783935546875;126.51529268058;2.47528076171875E-05;0.597991943359375;2;2249;;
0.596771240234375;126.568698680445;2.41455078125E-05;0.596893310546875;2;2250;;
0.595703125;126.62210468031;2.36053466796875E-05;0.595855712890625;2;2251;;
0.594635009765625;126.675510680175;2.31170654296875E-05;0.5947265625;2;2252;;
0.59356689453125;126.72891668004;2.27325439453125E-05;0.59368896484375;2;2253;;
0.592498779296875;126.782322679905;2.2344970703125E-05;0.5926513671875;2;2254;;
0.5914306640625;126.835728679771;2.1978759765625E-05;0.591583251953125;2;2255;;
0.590362548828125;126.889134679636;2.1661376953125E-05;0.590484619140625;2;2256;;
0.58929443359375;126.942540679501;2.13714599609375E-05;0.589447021484375;2;2257;;
0.588226318359375;126.995946679366;2.1124267578125E-05;0.58837890625;2;2258;;
0.587158203125;127.049352679231;2.07855224609375E-05;0.5872802734375;2;2259;;
0.586090087890625;127.102758679096;2.05322265625E-05;0.586212158203125;2;2260;;
0.58502197265625;127.156164678962;2.02880859375E-05;0.5850830078125;2;2261;;
0.583953857421875;127.209570678827;2.00531005859375E-05;0.584075927734375;2;2262;;
0.5828857421875;127.262976678692;1.98455810546875E-05;0.5830078125;2;2263;;
0.581817626953125;127.316382678557;1.9647216796875E-05;0.5819091796875;2;2264;;
0.58074951171875;127.369788678422;1.94244384765625E-05;0.580902099609375;2;2265;;
0.579681396484375;127.423194678287;1.9219970703125E-05;0.579803466796875;2;2266;;
0.57861328125;127.476600678153;1.9073486328125E-05;0.578704833984375;2;2267;;
0.577545166015625;127.530006678018;1.88812255859375E-05;0.577667236328125;2;2268;;
0.57647705078125;127.583412677883;1.8731689453125E-05;0.57659912109375;2;2269;;
0.575408935546875;127.636818677748;1.8548583984375E-05;0.575531005859375;2;2270;;
0.5743408203125;127.690224677613;1.83990478515625E-05;0.574462890625;2;2271;;
0.573272705078125;127.743630677478;1.8255615234375E-05;0.573455810546875;2;2272;;
0.57220458984375;127.797036677343;1.81121826171875E-05;0.57232666015625;2;2273;;
0.571136474609375;127.850442677209;1.79595947265625E-05;0.5712890625;2;2274;;
0.570068359375;127.903848677074;1.7822265625E-05;0.570220947265625;2;2275;;
0.569000244140625;127.957254676939;1.76910400390625E-05;0.56915283203125;2;2276;;
0.56793212890625;128.010660676804;1.7547607421875E-05;0.56805419921875;2;2277;;
0.566864013671875;128.064066676669;1.74285888671875E-05;0.566986083984375;2;2278;;
0.5657958984375;128.117472676534;1.73095703125E-05;0.565887451171875;2;2279;;
0.564727783203125;128.1708786764;1.71783447265625E-05;0.56488037109375;2;2280;;
0.56365966796875;128.224284676265;1.708984375E-05;0.56378173828125;2;2281;;
0.562591552734375;128.27769067613;1.69647216796875E-05;0.562713623046875;2;2282;;
0.5615234375;128.331096675995;1.6851806640625E-05;0.5616455078125;2;2283;;
0.560455322265625;128.38450267586;1.67388916015625E-05;0.56060791015625;2;2284;;
0.55938720703125;128.437908675725;1.663818359375E-05;0.559539794921875;2;2285;;
0.558319091796875;128.491314675591;1.65496826171875E-05;0.55841064453125;2;2286;;
0.5572509765625;128.544720675456;1.6455078125E-05;0.557403564453125;2;2287;;
0.556182861328125;128.598126675321;1.6339111328125E-05;0.55633544921875;2;2288;;
0.55511474609375;128.651532675186;1.62261962890625E-05;0.55523681640625;2;2289;;
0.554046630859375;128.704938675051;1.61529541015625E-05;0.554229736328125;2;2290;;
0.552978515625;128.758344674916;1.6046142578125E-05;0.553131103515625;2;2291;;
0.551910400390625;128.811750674782;1.5948486328125E-05;0.552032470703125;2;2292;;
0.55084228515625;128.865156674647;1.58721923828125E-05;0.550933837890625;2;2293;;
0.549774169921875;128.918562674512;1.57867431640625E-05;0.54986572265625;2;2294;;
0.5487060546875;128.971968674377;1.568603515625E-05;0.548828125;2;2295;;
0.547637939453125;129.025374674242;1.56158447265625E-05;0.547760009765625;2;2296;;
0.54656982421875;129.078780674107;1.55426025390625E-05;0.546661376953125;2;2297;;
0.545501708984375;129.132186673973;1.54541015625E-05;0.545623779296875;2;2298;;
0.54443359375;129.185592673838;1.536865234375E-05;0.5445556640625;2;2299;;
0.543365478515625;129.238998673703;1.52923583984375E-05;0.543487548828125;2;2300;;
0.54229736328125;129.292404673568;1.5228271484375E-05;0.54241943359375;2;2301;;
0.541229248046875;129.345810673433;1.5155029296875E-05;0.5413818359375;2;2302;;
0.5401611328125;129.399216673298;1.5093994140625E-05;0.540283203125;2;2303;;
0.539093017578125;129.452622673164;1.49810791015625E-05;0.5391845703125;2;2304;;
0.53802490234375;129.506028673029;1.49169921875E-05;0.53814697265625;2;2305;;
0.536956787109375;129.559434672894;1.4849853515625E-05;0.537078857421875;2;2306;;
0.535888671875;129.612840672759;1.4794921875E-05;0.53594970703125;2;2307;;
0.534820556640625;129.666246672624;1.4703369140625E-05;0.534942626953125;2;2308;;
0.53375244140625;129.719652672489;1.46575927734375E-05;0.5338134765625;2;2309;;
0.532684326171875;129.773058672355;1.45660400390625E-05;0.53277587890625;2;2310;;
0.5316162109375;129.82646467222;1.448974609375E-05;0.53173828125;2;2311;;
0.530548095703125;129.879870672085;1.44287109375E-05;0.53070068359375;2;2312;;
0.52947998046875;129.93327667195;1.4361572265625E-05;0.529571533203125;2;2313;;
0.528411865234375;129.986682671815;1.42822265625E-05;0.528533935546875;2;2314;;
0.52734375;130.04008867168;1.422119140625E-05;0.52740478515625;2;2315;;
0.526275634765625;130.093494671545;1.41754150390625E-05;0.526397705078125;2;2316;;
0.52520751953125;130.146900671411;1.4129638671875E-05;0.52532958984375;2;2317;;
0.524139404296875;130.200306671276;1.40350341796875E-05;0.52423095703125;2;2318;;
0.5230712890625;130.253712671141;1.39678955078125E-05;0.523193359375;2;2319;;
0.522003173828125;130.307118671006;1.3909912109375E-05;0.5220947265625;2;2320;;
0.52093505859375;130.360524670871;1.3848876953125E-05;0.52105712890625;2;2321;;
0.519866943359375;130.413930670736;1.37908935546875E-05;0.51995849609375;2;2322;;
0.518798828125;130.467336670602;1.37176513671875E-05;0.518951416015625;2;2323;;
0.517730712890625;130.520742670467;1.3623046875E-05;0.51788330078125;2;2324;;
0.51666259765625;130.574148670332;1.3592529296875E-05;0.51678466796875;2;2325;;
0.515594482421875;130.627554670197;1.35467529296875E-05;0.5157470703125;2;2326;;
0.5145263671875;130.680960670062;1.35284423828125E-05;0.5146484375;2;2327;;
0.513458251953125;130.734366669927;1.34368896484375E-05;0.51361083984375;2;2328;;
0.51239013671875;130.787772669793;1.33544921875E-05;0.5125732421875;2;2329;;
0.511322021484375;130.841178669658;1.33056640625E-05;0.51141357421875;2;2330;;
0.51025390625;130.894584669523;1.324462890625E-05;0.510406494140625;2;2331;;
0.509185791015625;130.947990669388;1.31988525390625E-05;0.509307861328125;2;2332;;
0.50811767578125;131.001396669253;1.31317138671875E-05;0.5081787109375;2;2333;;
0.507049560546875;131.054802669118;1.30706787109375E-05;0.50714111328125;2;2334;;
0.5059814453125;131.108208668984;1.30096435546875E-05;0.506134033203125;2;2335;;
0.504913330078125;131.161614668849;1.2969970703125E-05;0.505096435546875;2;2336;;
0.50384521484375;131.215020668714;1.290283203125E-05;0.503936767578125;2;2337;;
0.502777099609375;131.268426668579;1.2860107421875E-05;0.502899169921875;2;2338;;
0.501708984375;131.321832668444;1.2799072265625E-05;0.501800537109375;2;2339;;
0.500640869140625;131.375238668309;1.2725830078125E-05;0.500732421875;2;2340;;
0.49957275390625;131.428644668175;1.26953125E-05;0.499664306640625;2;2341;;
0.498504638671875;131.48205066804;1.26312255859375E-05;0.498687744140625;2;2342;;
0.4974365234375;131.535456667905;1.25762939453125E-05;0.497589111328125;2;2343;;
0.496368408203125;131.58886266777;1.25213623046875E-05;0.496490478515625;2;2344;;
0.49530029296875;131.642268667635;1.2469482421875E-05;0.495391845703125;2;2345;;
0.494232177734375;131.6956746675;1.24298095703125E-05;0.49432373046875;2;2346;;
0.4931640625;131.749080667366;1.23748779296875E-05;0.493255615234375;2;2347;;
0.492095947265625;131.802486667231;1.231689453125E-05;0.4921875;2;2348;;
