Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;WE(2).Current (A);Current range
0.599517822265625;932.936850644561;1.10198974609375E-05;0.59954833984375;1;4.45556640625E-06;10 µA
0.59906005859375;933.02840364433;1.07147216796875E-05;0.59906005859375;2;4.4403076171875E-06;10 µA
0.598602294921875;933.119956644099;1.07391357421875E-05;0.598602294921875;3;4.4464111328125E-06;10 µA
0.59814453125;933.211509643867;1.0455322265625E-05;0.598175048828125;4;4.4769287109375E-06;10 µA
0.597686767578125;933.303062643636;1.0247802734375E-05;0.597686767578125;5;4.4769287109375E-06;10 µA
0.59722900390625;933.394615643405;1.0308837890625E-05;0.597259521484375;6;4.4921875E-06;10 µA
0.596771240234375;933.486168643174;9.97314453125E-06;0.5968017578125;7;4.4952392578125E-06;10 µA
0.5963134765625;933.577721642943;9.710693359375E-06;0.5963134765625;8;4.4769287109375E-06;10 µA
0.595855712890625;933.669274642712;9.8052978515625E-06;0.59588623046875;9;4.4769287109375E-06;10 µA
0.59539794921875;933.760827642481;9.5855712890625E-06;0.59539794921875;10;4.50439453125E-06;10 µA
0.594940185546875;933.852380642249;9.4879150390625E-06;0.594940185546875;11;4.4921875E-06;10 µA
0.594482421875;933.943933642018;9.4268798828125E-06;0.59454345703125;12;4.5013427734375E-06;10 µA
0.594024658203125;934.035486641787;9.2437744140625E-06;0.593994140625;13;4.522705078125E-06;10 µA
0.59356689453125;934.127039641556;9.2315673828125E-06;0.5936279296875;14;4.5257568359375E-06;10 µA
0.593109130859375;934.218592641325;8.9874267578125E-06;0.593170166015625;15;4.5379638671875E-06;10 µA
0.5926513671875;934.310145641094;8.85009765625E-06;0.592681884765625;16;4.559326171875E-06;10 µA
0.592193603515625;934.401698640862;8.92333984375E-06;0.592254638671875;17;4.5379638671875E-06;10 µA
0.59173583984375;934.493251640631;8.6944580078125E-06;0.591766357421875;18;4.571533203125E-06;10 µA
0.591278076171875;934.5848046404;8.526611328125E-06;0.59130859375;19;4.5501708984375E-06;10 µA
0.5908203125;934.676357640169;8.59375E-06;0.59088134765625;20;4.559326171875E-06;10 µA
0.590362548828125;934.767910639938;8.392333984375E-06;0.59039306640625;21;4.5745849609375E-06;10 µA
0.58990478515625;934.859463639707;8.355712890625E-06;0.589935302734375;22;4.5745849609375E-06;10 µA
0.589447021484375;934.951016639476;8.2672119140625E-06;0.5894775390625;23;4.5989990234375E-06;10 µA
0.5889892578125;935.042569639244;8.0780029296875E-06;0.58905029296875;24;4.608154296875E-06;10 µA
0.588531494140625;935.134122639013;8.135986328125E-06;0.58856201171875;25;4.6112060546875E-06;10 µA
0.58807373046875;935.225675638782;7.9010009765625E-06;0.588104248046875;26;4.6112060546875E-06;10 µA
0.587615966796875;935.317228638551;7.7362060546875E-06;0.587646484375;27;4.632568359375E-06;10 µA
0.587158203125;935.40878163832;7.8887939453125E-06;0.587158203125;28;4.595947265625E-06;10 µA
0.586700439453125;935.500334638089;7.75146484375E-06;0.586761474609375;29;4.6173095703125E-06;10 µA
0.58624267578125;935.591887637858;7.5653076171875E-06;0.5863037109375;30;4.6112060546875E-06;10 µA
0.585784912109375;935.683440637626;7.6507568359375E-06;0.585845947265625;31;4.6142578125E-06;10 µA
0.5853271484375;935.774993637395;7.4920654296875E-06;0.58538818359375;32;4.632568359375E-06;10 µA
0.584869384765625;935.866546637164;7.427978515625E-06;0.584930419921875;33;4.632568359375E-06;10 µA
0.58441162109375;935.958099636933;7.3455810546875E-06;0.58447265625;34;4.6600341796875E-06;10 µA
0.583953857421875;936.049652636702;7.2113037109375E-06;0.584014892578125;35;4.6661376953125E-06;10 µA
0.58349609375;936.141205636471;7.275390625E-06;0.58355712890625;36;4.6539306640625E-06;10 µA
0.583038330078125;936.23275863624;7.1258544921875E-06;0.583099365234375;37;4.6661376953125E-06;10 µA
0.58258056640625;936.324311636008;6.982421875E-06;0.5826416015625;38;4.6844482421875E-06;10 µA
0.582122802734375;936.415864635777;7.086181640625E-06;0.58221435546875;39;4.6905517578125E-06;10 µA
0.5816650390625;936.507417635546;6.9183349609375E-06;0.581634521484375;40;4.6783447265625E-06;10 µA
0.581207275390625;936.598970635315;6.8206787109375E-06;0.58123779296875;41;4.6661376953125E-06;10 µA
0.58074951171875;936.690523635084;6.842041015625E-06;0.580810546875;42;4.6722412109375E-06;10 µA
0.580291748046875;936.782076634853;6.7474365234375E-06;0.580413818359375;43;4.6905517578125E-06;10 µA
0.579833984375;936.873629634621;6.6650390625E-06;0.579925537109375;44;4.6875E-06;10 µA
0.579376220703125;936.96518263439;6.6314697265625E-06;0.579437255859375;45;4.7088623046875E-06;10 µA
0.57891845703125;937.056735634159;6.5277099609375E-06;0.578948974609375;46;4.69970703125E-06;10 µA
0.578460693359375;937.148288633928;6.5643310546875E-06;0.578521728515625;47;4.7027587890625E-06;10 µA
0.5780029296875;937.239841633697;6.4422607421875E-06;0.578094482421875;48;4.7149658203125E-06;10 µA
0.577545166015625;937.331394633466;6.317138671875E-06;0.57763671875;49;4.7393798828125E-06;10 µA
0.57708740234375;937.422947633235;6.414794921875E-06;0.5771484375;50;4.7027587890625E-06;10 µA
0.576629638671875;937.514500633003;6.26220703125E-06;0.576690673828125;51;4.72412109375E-06;10 µA
0.576171875;937.606053632772;6.16455078125E-06;0.57623291015625;52;4.7271728515625E-06;10 µA
0.575714111328125;937.697606632541;6.2530517578125E-06;0.5758056640625;53;4.730224609375E-06;10 µA
0.57525634765625;937.78915963231;6.18896484375E-06;0.575286865234375;54;4.736328125E-06;10 µA
0.574798583984375;937.880712632079;6.1126708984375E-06;0.57489013671875;55;4.7332763671875E-06;10 µA
0.5743408203125;937.972265631848;6.060791015625E-06;0.574462890625;56;4.74853515625E-06;10 µA
0.573883056640625;938.063818631617;5.9356689453125E-06;0.57391357421875;57;4.7515869140625E-06;10 µA
0.57342529296875;938.155371631385;6.005859375E-06;0.573455810546875;58;4.7332763671875E-06;10 µA
0.572967529296875;938.246924631154;5.859375E-06;0.573089599609375;59;4.7607421875E-06;10 µA
0.572509765625;938.338477630923;5.8074951171875E-06;0.572540283203125;60;4.7576904296875E-06;10 µA
0.572052001953125;938.430030630692;5.865478515625E-06;0.572052001953125;61;4.7576904296875E-06;10 µA
0.57159423828125;938.521583630461;5.7647705078125E-06;0.57159423828125;62;4.766845703125E-06;10 µA
0.571136474609375;938.61313663023;5.6732177734375E-06;0.5711669921875;63;4.742431640625E-06;10 µA
0.5706787109375;938.704689629998;5.7281494140625E-06;0.570709228515625;64;4.74853515625E-06;10 µA
0.570220947265625;938.796242629767;5.6427001953125E-06;0.57025146484375;65;4.7698974609375E-06;10 µA
0.56976318359375;938.887795629536;5.60302734375E-06;0.56982421875;66;4.754638671875E-06;10 µA
0.569305419921875;938.979348629305;5.609130859375E-06;0.569366455078125;67;4.7821044921875E-06;10 µA
0.56884765625;939.070901629074;5.55419921875E-06;0.568939208984375;68;4.8065185546875E-06;10 µA
0.568389892578125;939.162454628843;5.517578125E-06;0.568511962890625;69;4.7576904296875E-06;10 µA
0.56793212890625;939.254007628612;5.438232421875E-06;0.5679931640625;70;4.8004150390625E-06;10 µA
0.567474365234375;939.34556062838;5.328369140625E-06;0.567535400390625;71;4.7943115234375E-06;10 µA
0.5670166015625;939.437113628149;5.4595947265625E-06;0.567047119140625;72;4.79736328125E-06;10 µA
0.566558837890625;939.528666627918;5.322265625E-06;0.566619873046875;73;4.8095703125E-06;10 µA
0.56610107421875;939.620219627687;5.242919921875E-06;0.56622314453125;74;4.8004150390625E-06;10 µA
0.565643310546875;939.711772627456;5.28564453125E-06;0.56573486328125;75;4.791259765625E-06;10 µA
0.565185546875;939.803325627225;5.2764892578125E-06;0.56524658203125;76;4.82177734375E-06;10 µA
0.564727783203125;939.894878626994;5.224609375E-06;0.5648193359375;77;4.791259765625E-06;10 µA
0.56427001953125;939.986431626762;5.1483154296875E-06;0.564300537109375;78;4.8187255859375E-06;10 µA
0.563812255859375;940.077984626531;5.078125E-06;0.563873291015625;79;4.803466796875E-06;10 µA
0.5633544921875;940.1695376263;5.126953125E-06;0.5634765625;80;4.82177734375E-06;10 µA
0.562896728515625;940.261090626069;5.035400390625E-06;0.56292724609375;81;4.803466796875E-06;10 µA
0.56243896484375;940.352643625838;4.9896240234375E-06;0.5625;82;4.833984375E-06;10 µA
0.561981201171875;940.444196625607;5.0140380859375E-06;0.562042236328125;83;4.8126220703125E-06;10 µA
0.5615234375;940.535749625376;4.9774169921875E-06;0.56158447265625;84;4.8370361328125E-06;10 µA
0.561065673828125;940.627302625144;4.8248291015625E-06;0.561126708984375;85;4.827880859375E-06;10 µA
0.56060791015625;940.718855624913;4.9407958984375E-06;0.560638427734375;86;4.8309326171875E-06;10 µA
0.560150146484375;940.810408624682;4.888916015625E-06;0.5601806640625;87;4.8370361328125E-06;10 µA
0.5596923828125;940.901961624451;4.8187255859375E-06;0.55975341796875;88;4.827880859375E-06;10 µA
0.559234619140625;940.99351462422;4.79736328125E-06;0.559295654296875;89;4.8492431640625E-06;10 µA
0.55877685546875;941.085067623989;4.7607421875E-06;0.558837890625;90;4.852294921875E-06;10 µA
0.558319091796875;941.176620623757;4.8095703125E-06;0.558349609375;91;4.8248291015625E-06;10 µA
0.557861328125;941.268173623526;4.7149658203125E-06;0.557952880859375;92;4.8431396484375E-06;10 µA
0.557403564453125;941.359726623295;4.632568359375E-06;0.557464599609375;93;4.8614501953125E-06;10 µA
0.55694580078125;941.451279623064;4.7271728515625E-06;0.557037353515625;94;4.8431396484375E-06;10 µA
0.556488037109375;941.542832622833;4.644775390625E-06;0.55657958984375;95;4.8492431640625E-06;10 µA
0.5560302734375;941.634385622602;4.530029296875E-06;0.556060791015625;96;4.852294921875E-06;10 µA
0.555572509765625;941.725938622371;4.6173095703125E-06;0.555633544921875;97;4.8553466796875E-06;10 µA
0.55511474609375;941.817491622139;4.5428466796875E-06;0.55517578125;98;4.84619140625E-06;10 µA
0.554656982421875;941.909044621908;4.486083984375E-06;0.554779052734375;99;4.864501953125E-06;10 µA
0.55419921875;942.000597621677;4.50164794921875E-06;0.554290771484375;100;4.864501953125E-06;10 µA
0.553741455078125;942.092150621446;4.48150634765625E-06;0.55377197265625;101;4.8583984375E-06;10 µA
0.55328369140625;942.183703621215;4.50439453125E-06;0.5533447265625;102;4.8492431640625E-06;10 µA
0.552825927734375;942.275256620984;4.3756103515625E-06;0.5528564453125;103;4.8736572265625E-06;10 µA
0.5523681640625;942.366809620753;4.3609619140625E-06;0.552490234375;104;4.876708984375E-06;10 µA
0.551910400390625;942.458362620521;4.4171142578125E-06;0.551971435546875;105;4.8736572265625E-06;10 µA
0.55145263671875;942.54991562029;4.35760498046875E-06;0.551513671875;106;4.8736572265625E-06;10 µA
0.550994873046875;942.641468620059;4.27581787109375E-06;0.55108642578125;107;4.8675537109375E-06;10 µA
0.550537109375;942.733021619828;4.3255615234375E-06;0.550567626953125;108;4.864501953125E-06;10 µA
0.550079345703125;942.824574619597;4.30816650390625E-06;0.55010986328125;109;4.8858642578125E-06;10 µA
0.54962158203125;942.916127619366;4.2279052734375E-06;0.54974365234375;110;4.864501953125E-06;10 µA
0.549163818359375;943.007680619134;4.22698974609375E-06;0.549285888671875;111;4.87060546875E-06;10 µA
0.5487060546875;943.099233618903;4.190673828125E-06;0.548797607421875;112;4.8797607421875E-06;10 µA
0.548248291015625;943.190786618672;4.26055908203125E-06;0.54833984375;113;4.8675537109375E-06;10 µA
0.54779052734375;943.282339618441;4.12109375E-06;0.547821044921875;114;4.8919677734375E-06;10 µA
0.547332763671875;943.37389261821;4.1204833984375E-06;0.54742431640625;115;4.901123046875E-06;10 µA
0.546875;943.465445617979;4.17266845703125E-06;0.546966552734375;116;4.8675537109375E-06;10 µA
0.546417236328125;943.556998617748;4.127197265625E-06;0.546478271484375;117;4.913330078125E-06;10 µA
0.54595947265625;943.648551617516;3.99749755859375E-06;0.5460205078125;118;4.888916015625E-06;10 µA
0.545501708984375;943.740104617285;4.09698486328125E-06;0.5455322265625;119;4.89501953125E-06;10 µA
0.5450439453125;943.831657617054;4.056396484375E-06;0.545135498046875;120;4.8858642578125E-06;10 µA
0.544586181640625;943.923210616823;3.997802734375E-06;0.544677734375;121;4.888916015625E-06;10 µA
0.54412841796875;944.014763616592;3.9642333984375E-06;0.544219970703125;122;4.89501953125E-06;10 µA
0.543670654296875;944.106316616361;3.94439697265625E-06;0.54376220703125;123;4.8980712890625E-06;10 µA
0.543212890625;944.19786961613;3.97003173828125E-06;0.543304443359375;124;4.901123046875E-06;10 µA
0.542755126953125;944.289422615898;3.90655517578125E-06;0.542816162109375;125;4.9102783203125E-06;10 µA
0.54229736328125;944.380975615667;3.85101318359375E-06;0.5423583984375;126;4.9346923828125E-06;10 µA
0.541839599609375;944.472528615436;3.9666748046875E-06;0.541900634765625;127;4.9102783203125E-06;10 µA
0.5413818359375;944.564081615205;3.83148193359375E-06;0.54144287109375;128;4.913330078125E-06;10 µA
0.540924072265625;944.655634614974;3.7579345703125E-06;0.540985107421875;129;4.9163818359375E-06;10 µA
0.54046630859375;944.747187614743;3.8482666015625E-06;0.54052734375;130;4.901123046875E-06;10 µA
0.540008544921875;944.838740614511;3.84063720703125E-06;0.54010009765625;131;4.9224853515625E-06;10 µA
0.53955078125;944.93029361428;3.7548828125E-06;0.539642333984375;132;4.89501953125E-06;10 µA
0.539093017578125;945.021846614049;3.804931640625E-06;0.539154052734375;133;4.931640625E-06;10 µA
0.53863525390625;945.113399613818;3.78692626953125E-06;0.538726806640625;134;4.925537109375E-06;10 µA
0.538177490234375;945.204952613587;3.78692626953125E-06;0.53826904296875;135;4.9102783203125E-06;10 µA
0.5377197265625;945.296505613356;3.66241455078125E-06;0.53778076171875;136;4.925537109375E-06;10 µA
0.537261962890625;945.388058613125;3.64227294921875E-06;0.537353515625;137;4.9468994140625E-06;10 µA
0.53680419921875;945.479611612893;3.73382568359375E-06;0.53692626953125;138;4.9224853515625E-06;10 µA
0.536346435546875;945.571164612662;3.665771484375E-06;0.536376953125;139;4.9346923828125E-06;10 µA
0.535888671875;945.662717612431;3.56689453125E-06;0.535980224609375;140;4.9285888671875E-06;10 µA
0.535430908203125;945.7542706122;3.62213134765625E-06;0.5355224609375;141;4.9346923828125E-06;10 µA
0.53497314453125;945.845823611969;3.63189697265625E-06;0.53509521484375;142;4.931640625E-06;10 µA
0.534515380859375;945.937376611738;3.544921875E-06;0.5345458984375;143;4.913330078125E-06;10 µA
