Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;WE(2).Current (A);Current range
0.599517822265625;1239.72112787001;1.1376953125E-05;0.5994873046875;1;4.30908203125E-06;10 µA
0.59906005859375;1239.81268086977;1.10443115234375E-05;0.59906005859375;2;4.302978515625E-06;10 µA
0.598602294921875;1239.90423386954;1.082763671875E-05;0.598602294921875;3;4.30908203125E-06;10 µA
0.59814453125;1239.99578686931;1.06842041015625E-05;0.59814453125;4;4.3182373046875E-06;10 µA
0.597686767578125;1240.08733986908;1.03363037109375E-05;0.597686767578125;5;4.327392578125E-06;10 µA
0.59722900390625;1240.17889286885;1.0430908203125E-05;0.597259521484375;6;4.3182373046875E-06;10 µA
0.596771240234375;1240.27044586862;1.01348876953125E-05;0.5968017578125;7;4.3304443359375E-06;10 µA
0.5963134765625;1240.36199886839;1.0162353515625E-05;0.5963134765625;8;4.33349609375E-06;10 µA
0.595855712890625;1240.45355186816;9.9212646484375E-06;0.595855712890625;9;4.38232421875E-06;10 µA
0.59539794921875;1240.54510486792;9.8175048828125E-06;0.595428466796875;10;4.3548583984375E-06;10 µA
0.594940185546875;1240.63665786769;9.6923828125E-06;0.594940185546875;11;4.3731689453125E-06;10 µA
0.594482421875;1240.72821086746;9.3994140625E-06;0.59454345703125;12;4.39453125E-06;10 µA
0.594024658203125;1240.81976386723;9.48486328125E-06;0.59405517578125;13;4.400634765625E-06;10 µA
0.59356689453125;1240.911316867;9.16748046875E-06;0.59356689453125;14;4.3975830078125E-06;10 µA
0.593109130859375;1241.00286986677;9.326171875E-06;0.5931396484375;15;4.3701171875E-06;10 µA
0.5926513671875;1241.09442286654;9.0606689453125E-06;0.592681884765625;16;4.437255859375E-06;10 µA
0.592193603515625;1241.18597586631;9.0240478515625E-06;0.592193603515625;17;4.400634765625E-06;10 µA
0.59173583984375;1241.27752886608;8.9141845703125E-06;0.591796875;18;4.449462890625E-06;10 µA
0.591278076171875;1241.36908186584;8.7127685546875E-06;0.59130859375;19;4.449462890625E-06;10 µA
0.5908203125;1241.46063486561;8.7249755859375E-06;0.59088134765625;20;4.4189453125E-06;10 µA
0.590362548828125;1241.55218786538;8.4197998046875E-06;0.590423583984375;21;4.461669921875E-06;10 µA
0.58990478515625;1241.64374086515;8.575439453125E-06;0.589935302734375;22;4.4586181640625E-06;10 µA
0.589447021484375;1241.73529386492;8.33740234375E-06;0.589508056640625;23;4.4525146484375E-06;10 µA
0.5889892578125;1241.82684686469;8.380126953125E-06;0.589019775390625;24;4.443359375E-06;10 µA
0.588531494140625;1241.91839986446;8.2061767578125E-06;0.588592529296875;25;4.449462890625E-06;10 µA
0.58807373046875;1242.00995286423;8.0841064453125E-06;0.588104248046875;26;4.473876953125E-06;10 µA
0.587615966796875;1242.101505864;8.050537109375E-06;0.587646484375;27;4.45556640625E-06;10 µA
0.587158203125;1242.19305886376;7.8033447265625E-06;0.587188720703125;28;4.47998046875E-06;10 µA
0.586700439453125;1242.28461186353;7.8857421875E-06;0.58673095703125;29;4.443359375E-06;10 µA
0.58624267578125;1242.3761648633;7.7545166015625E-06;0.586273193359375;30;4.5166015625E-06;10 µA
0.585784912109375;1242.46771786307;7.7850341796875E-06;0.585784912109375;31;4.461669921875E-06;10 µA
0.5853271484375;1242.55927086284;7.6446533203125E-06;0.585418701171875;32;4.50439453125E-06;10 µA
0.584869384765625;1242.65082386261;7.5103759765625E-06;0.5849609375;33;4.4830322265625E-06;10 µA
0.58441162109375;1242.74237686238;7.5225830078125E-06;0.584442138671875;34;4.498291015625E-06;10 µA
0.583953857421875;1242.83392986215;7.2845458984375E-06;0.584014892578125;35;4.5196533203125E-06;10 µA
0.58349609375;1242.92548286191;7.3760986328125E-06;0.583526611328125;36;4.50439453125E-06;10 µA
0.583038330078125;1243.01703586168;7.18994140625E-06;0.58306884765625;37;4.52880859375E-06;10 µA
0.58258056640625;1243.10858886145;7.3333740234375E-06;0.582672119140625;38;4.50439453125E-06;10 µA
0.582122802734375;1243.20014186122;7.12890625E-06;0.58221435546875;39;4.52880859375E-06;10 µA
0.5816650390625;1243.29169486099;7.0831298828125E-06;0.581695556640625;40;4.5166015625E-06;10 µA
0.581207275390625;1243.38324786076;7.0159912109375E-06;0.581268310546875;41;4.571533203125E-06;10 µA
0.58074951171875;1243.47480086053;6.8572998046875E-06;0.580780029296875;42;4.5379638671875E-06;10 µA
0.580291748046875;1243.5663538603;6.9244384765625E-06;0.580352783203125;43;4.5379638671875E-06;10 µA
0.579833984375;1243.65790686007;6.719970703125E-06;0.579925537109375;44;4.5562744140625E-06;10 µA
0.579376220703125;1243.74945985983;6.84814453125E-06;0.5794677734375;45;4.534912109375E-06;10 µA
0.57891845703125;1243.8410128596;6.7230224609375E-06;0.578948974609375;46;4.5867919921875E-06;10 µA
0.578460693359375;1243.93256585937;6.7169189453125E-06;0.578521728515625;47;4.547119140625E-06;10 µA
0.5780029296875;1244.02411885914;6.6162109375E-06;0.57806396484375;48;4.583740234375E-06;10 µA
0.577545166015625;1244.11567185891;6.451416015625E-06;0.57763671875;49;4.57763671875E-06;10 µA
0.57708740234375;1244.20722485868;6.536865234375E-06;0.577178955078125;50;4.583740234375E-06;10 µA
0.576629638671875;1244.29877785845;6.2774658203125E-06;0.57672119140625;51;4.5989990234375E-06;10 µA
0.576171875;1244.39033085822;6.4361572265625E-06;0.57623291015625;52;4.57763671875E-06;10 µA
0.575714111328125;1244.48188385799;6.268310546875E-06;0.575775146484375;53;4.5806884765625E-06;10 µA
0.57525634765625;1244.57343685775;6.390380859375E-06;0.575347900390625;54;4.583740234375E-06;10 µA
0.574798583984375;1244.66498985752;6.25E-06;0.574859619140625;55;4.60205078125E-06;10 µA
0.5743408203125;1244.75654285729;6.16455078125E-06;0.57440185546875;56;4.595947265625E-06;10 µA
0.573883056640625;1244.84809585706;6.11572265625E-06;0.573944091796875;57;4.6142578125E-06;10 µA
0.57342529296875;1244.93964885683;5.96923828125E-06;0.573516845703125;58;4.5989990234375E-06;10 µA
0.572967529296875;1245.0312018566;6.06689453125E-06;0.573028564453125;59;4.595947265625E-06;10 µA
0.572509765625;1245.12275485637;5.9295654296875E-06;0.572601318359375;60;4.6173095703125E-06;10 µA
0.572052001953125;1245.21430785614;5.9906005859375E-06;0.572113037109375;61;4.5928955078125E-06;10 µA
0.57159423828125;1245.3058608559;5.902099609375E-06;0.5716552734375;62;4.6630859375E-06;10 µA
0.571136474609375;1245.39741385567;5.841064453125E-06;0.571197509765625;63;4.608154296875E-06;10 µA
0.5706787109375;1245.48896685544;5.8807373046875E-06;0.57073974609375;64;4.62646484375E-06;10 µA
0.570220947265625;1245.58051985521;5.682373046875E-06;0.570281982421875;65;4.65087890625E-06;10 µA
0.56976318359375;1245.67207285498;5.7525634765625E-06;0.569793701171875;66;4.6173095703125E-06;10 µA
0.569305419921875;1245.76362585475;5.6060791015625E-06;0.569366455078125;67;4.656982421875E-06;10 µA
0.56884765625;1245.85517885452;5.731201171875E-06;0.568939208984375;68;4.632568359375E-06;10 µA
0.568389892578125;1245.94673185429;5.615234375E-06;0.56842041015625;69;4.6600341796875E-06;10 µA
0.56793212890625;1246.03828485406;5.615234375E-06;0.5679931640625;70;4.638671875E-06;10 µA
0.567474365234375;1246.12983785382;5.50537109375E-06;0.567596435546875;71;4.6539306640625E-06;10 µA
0.5670166015625;1246.22139085359;5.413818359375E-06;0.5670166015625;72;4.6722412109375E-06;10 µA
0.566558837890625;1246.31294385336;5.4473876953125E-06;0.56658935546875;73;4.65087890625E-06;10 µA
0.56610107421875;1246.40449685313;5.3131103515625E-06;0.566162109375;74;4.6661376953125E-06;10 µA
0.565643310546875;1246.4960498529;5.4779052734375E-06;0.565673828125;75;4.6356201171875E-06;10 µA
0.565185546875;1246.58760285267;5.322265625E-06;0.565277099609375;76;4.6875E-06;10 µA
0.564727783203125;1246.67915585244;5.3955078125E-06;0.564788818359375;77;4.6630859375E-06;10 µA
0.56427001953125;1246.77070885221;5.2886962890625E-06;0.564300537109375;78;4.7149658203125E-06;10 µA
0.563812255859375;1246.86226185198;5.2032470703125E-06;0.56390380859375;79;4.681396484375E-06;10 µA
0.5633544921875;1246.95381485174;5.2215576171875E-06;0.563385009765625;80;4.6661376953125E-06;10 µA
0.562896728515625;1247.04536785151;5.072021484375E-06;0.56298828125;81;4.7119140625E-06;10 µA
0.56243896484375;1247.13692085128;5.1513671875E-06;0.562530517578125;82;4.669189453125E-06;10 µA
0.561981201171875;1247.22847385105;5.035400390625E-06;0.562042236328125;83;4.7149658203125E-06;10 µA
0.5615234375;1247.32002685082;5.1239013671875E-06;0.56158447265625;84;4.6875E-06;10 µA
0.561065673828125;1247.41157985059;5.072021484375E-06;0.5611572265625;85;4.7119140625E-06;10 µA
0.56060791015625;1247.50313285036;5.0201416015625E-06;0.560638427734375;86;4.67529296875E-06;10 µA
0.560150146484375;1247.59468585013;5.035400390625E-06;0.5601806640625;87;4.69970703125E-06;10 µA
0.5596923828125;1247.6862388499;4.8553466796875E-06;0.559722900390625;88;4.72412109375E-06;10 µA
0.559234619140625;1247.77779184966;4.9407958984375E-06;0.55926513671875;89;4.69970703125E-06;10 µA
0.55877685546875;1247.86934484943;4.791259765625E-06;0.558837890625;90;4.7515869140625E-06;10 µA
0.558319091796875;1247.9608978492;4.8797607421875E-06;0.558380126953125;91;4.6905517578125E-06;10 µA
0.557861328125;1248.05245084897;4.815673828125E-06;0.5579833984375;92;4.7210693359375E-06;10 µA
0.557403564453125;1248.14400384874;4.84619140625E-06;0.557464599609375;93;4.705810546875E-06;10 µA
0.55694580078125;1248.23555684851;4.7637939453125E-06;0.5570068359375;94;4.7088623046875E-06;10 µA
