Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;WE(2).Current (A);Current range
0.599517822265625;626.182007419042;1.09344482421875E-05;0.599517822265625;1;4.7149658203125E-06;10 µA
0.59906005859375;626.273560418811;1.058349609375E-05;0.59906005859375;2;4.77294921875E-06;10 µA
0.598602294921875;626.36511341858;1.03973388671875E-05;0.5986328125;3;4.7515869140625E-06;10 µA
0.59814453125;626.456666418349;1.026611328125E-05;0.59820556640625;4;4.74853515625E-06;10 µA
0.597686767578125;626.548219418118;1.02447509765625E-05;0.597686767578125;5;4.7698974609375E-06;10 µA
0.59722900390625;626.639772417887;1.002197265625E-05;0.597259521484375;6;4.7882080078125E-06;10 µA
0.596771240234375;626.731325417656;9.8907470703125E-06;0.5968017578125;7;4.7821044921875E-06;10 µA
0.5963134765625;626.822878417424;1.00372314453125E-05;0.596282958984375;8;4.827880859375E-06;10 µA
0.595855712890625;626.914431417193;9.9029541015625E-06;0.595855712890625;9;4.8248291015625E-06;10 µA
0.59539794921875;627.005984416962;9.6405029296875E-06;0.595458984375;10;4.8126220703125E-06;10 µA
0.594940185546875;627.097537416731;9.417724609375E-06;0.594970703125;11;4.803466796875E-06;10 µA
0.594482421875;627.1890904165;9.3017578125E-06;0.594512939453125;12;4.8309326171875E-06;10 µA
0.594024658203125;627.280643416269;9.1583251953125E-06;0.59405517578125;13;4.8370361328125E-06;10 µA
0.59356689453125;627.372196416037;9.027099609375E-06;0.593536376953125;14;4.8370361328125E-06;10 µA
0.593109130859375;627.463749415806;8.8287353515625E-06;0.5931396484375;15;4.7882080078125E-06;10 µA
0.5926513671875;627.555302415575;8.89892578125E-06;0.59271240234375;16;4.8187255859375E-06;10 µA
0.592193603515625;627.646855415344;8.9813232421875E-06;0.59222412109375;17;4.840087890625E-06;10 µA
0.59173583984375;627.738408415113;8.7127685546875E-06;0.591827392578125;18;4.8736572265625E-06;10 µA
0.591278076171875;627.829961414882;8.4075927734375E-06;0.591339111328125;19;4.8736572265625E-06;10 µA
0.5908203125;627.921514414651;8.258056640625E-06;0.59088134765625;20;4.8858642578125E-06;10 µA
0.590362548828125;628.013067414419;8.1207275390625E-06;0.590423583984375;21;4.8614501953125E-06;10 µA
0.58990478515625;628.104620414188;8.1878662109375E-06;0.589935302734375;22;4.8797607421875E-06;10 µA
0.589447021484375;628.196173413957;8.06884765625E-06;0.589447021484375;23;4.876708984375E-06;10 µA
0.5889892578125;628.287726413726;7.92236328125E-06;0.589080810546875;24;4.8919677734375E-06;10 µA
